polygon_name,WKT
939_Plzjambudua,"POLYGON ((106.8078445 -6.568922, 106.80784305782564 -6.568951356133528, 106.80783874519149 -6.568980429551443, 106.80783160363056 -6.569008940260837, 106.80782170191999 -6.569036613687993, 106.80780913541868 -6.569063183322679, 106.8077940251489 -6.569088393284789, 106.80777651663078 -6.569112000788607, 106.80775677848096 -6.569133778480965, 106.80773500078861 -6.569153516630782, 106.80771139328479 -6.569171025148885, 106.80768618332269 -6.569186135418672, 106.807659613688 -6.569198701919987, 106.80763194026085 -6.5692086036305515, 106.80760342955145 -6.569215745191481, 106.80757435613353 -6.569220057825638, 106.807545 -6.569221499999999, 106.80751564386648 -6.569220057825638, 106.80748657044856 -6.569215745191481, 106.80745805973916 -6.5692086036305515, 106.807430386312 -6.569198701919987, 106.80740381667732 -6.569186135418672, 106.80737860671522 -6.569171025148885, 106.8073549992114 -6.569153516630782, 106.80733322151904 -6.569133778480965, 106.80731348336923 -6.569112000788607, 106.80729597485112 -6.569088393284789, 106.80728086458133 -6.569063183322679, 106.80726829808002 -6.569036613687993, 106.80725839636945 -6.569008940260837, 106.80725125480852 -6.568980429551443, 106.80724694217437 -6.568951356133528, 106.80724550000001 -6.568922, 106.80724694217437 -6.568892643866471, 106.80725125480852 -6.568863570448556, 106.80725839636945 -6.568835059739162, 106.80726829808002 -6.568807386312006, 106.80728086458133 -6.568780816677321, 106.80729597485112 -6.56875560671521, 106.80731348336923 -6.568731999211392, 106.80733322151904 -6.5687102215190345, 106.8073549992114 -6.568690483369218, 106.80737860671522 -6.568672974851115, 106.80740381667732 -6.568657864581327, 106.807430386312 -6.568645298080012, 106.80745805973916 -6.568635396369448, 106.80748657044856 -6.568628254808519, 106.80751564386648 -6.568623942174361, 106.807545 -6.5686225, 106.80757435613353 -6.568623942174361, 106.80760342955145 -6.568628254808519, 106.80763194026085 -6.568635396369448, 106.807659613688 -6.568645298080012, 106.80768618332269 -6.568657864581327, 106.80771139328479 -6.568672974851115, 106.80773500078861 -6.568690483369218, 106.80775677848096 -6.5687102215190345, 106.80777651663078 -6.568731999211392, 106.8077940251489 -6.56875560671521, 106.80780913541868 -6.568780816677321, 106.80782170191999 -6.568807386312006, 106.80783160363056 -6.568835059739162, 106.80783874519149 -6.568863570448556, 106.80784305782564 -6.568892643866471, 106.8078445 -6.568922))"
940_Rsmuliabgr,"POLYGON ((106.8076025 -6.575571, 106.80760105782564 -6.575600356133529, 106.80759674519149 -6.5756294295514435, 106.80758960363056 -6.575657940260838, 106.80757970191999 -6.575685613687994, 106.80756713541868 -6.575712183322679, 106.8075520251489 -6.57573739328479, 106.80753451663078 -6.575761000788607, 106.80751477848096 -6.575782778480965, 106.80749300078861 -6.575802516630782, 106.80746939328479 -6.575820025148885, 106.80744418332269 -6.575835135418672, 106.807417613688 -6.5758477019199875, 106.80738994026085 -6.575857603630552, 106.80736142955145 -6.575864745191481, 106.80733235613353 -6.5758690578256385, 106.807303 -6.5758705, 106.80727364386648 -6.5758690578256385, 106.80724457044856 -6.575864745191481, 106.80721605973916 -6.575857603630552, 106.807188386312 -6.5758477019199875, 106.80716181667732 -6.575835135418672, 106.80713660671522 -6.575820025148885, 106.8071129992114 -6.575802516630782, 106.80709122151904 -6.575782778480965, 106.80707148336923 -6.575761000788607, 106.80705397485112 -6.57573739328479, 106.80703886458133 -6.575712183322679, 106.80702629808002 -6.575685613687994, 106.80701639636945 -6.575657940260838, 106.80700925480852 -6.5756294295514435, 106.80700494217437 -6.575600356133529, 106.80700350000001 -6.575571, 106.80700494217437 -6.5755416438664716, 106.80700925480852 -6.575512570448557, 106.80701639636945 -6.575484059739162, 106.80702629808002 -6.575456386312006, 106.80703886458133 -6.575429816677321, 106.80705397485112 -6.57540460671521, 106.80707148336923 -6.575380999211393, 106.80709122151904 -6.575359221519035, 106.8071129992114 -6.575339483369218, 106.80713660671522 -6.575321974851115, 106.80716181667732 -6.575306864581328, 106.807188386312 -6.575294298080013, 106.80721605973916 -6.575284396369448, 106.80724457044856 -6.575277254808519, 106.80727364386648 -6.575272942174362, 106.807303 -6.5752715, 106.80733235613353 -6.575272942174362, 106.80736142955145 -6.575277254808519, 106.80738994026085 -6.575284396369448, 106.807417613688 -6.575294298080013, 106.80744418332269 -6.575306864581328, 106.80746939328479 -6.575321974851115, 106.80749300078861 -6.575339483369218, 106.80751477848096 -6.575359221519035, 106.80753451663078 -6.575380999211393, 106.8075520251489 -6.57540460671521, 106.80756713541868 -6.575429816677321, 106.80757970191999 -6.575456386312006, 106.80758960363056 -6.575484059739162, 106.80759674519149 -6.575512570448557, 106.80760105782564 -6.5755416438664716, 106.8076025 -6.575571))"
941_Bogoriconsuperblock-IBS,"POLYGON ((106.7830305 -6.556531, 106.78302905782563 -6.556560356133528, 106.78302474519148 -6.556589429551443, 106.78301760363055 -6.556617940260837, 106.78300770191998 -6.556645613687993, 106.78299513541867 -6.556672183322679, 106.78298002514889 -6.556697393284789, 106.78296251663077 -6.556721000788607, 106.78294277848096 -6.556742778480965, 106.7829210007886 -6.556762516630782, 106.78289739328478 -6.556780025148885, 106.78287218332268 -6.556795135418672, 106.782845613688 -6.556807701919987, 106.78281794026084 -6.556817603630551, 106.78278942955144 -6.556824745191481, 106.78276035613352 -6.556829057825638, 106.782731 -6.556830499999999, 106.78270164386647 -6.556829057825638, 106.78267257044855 -6.556824745191481, 106.78264405973916 -6.556817603630551, 106.782616386312 -6.556807701919987, 106.78258981667732 -6.556795135418672, 106.78256460671521 -6.556780025148885, 106.78254099921139 -6.556762516630782, 106.78251922151904 -6.556742778480965, 106.78249948336922 -6.556721000788607, 106.78248197485111 -6.556697393284789, 106.78246686458132 -6.556672183322679, 106.78245429808001 -6.556645613687993, 106.78244439636944 -6.556617940260837, 106.78243725480851 -6.556589429551443, 106.78243294217437 -6.556560356133528, 106.7824315 -6.556531, 106.78243294217437 -6.556501643866471, 106.78243725480851 -6.556472570448556, 106.78244439636944 -6.556444059739162, 106.78245429808001 -6.556416386312006, 106.78246686458132 -6.556389816677321, 106.78248197485111 -6.55636460671521, 106.78249948336922 -6.556340999211392, 106.78251922151904 -6.5563192215190345, 106.78254099921139 -6.556299483369218, 106.78256460671521 -6.556281974851115, 106.78258981667732 -6.556266864581327, 106.782616386312 -6.556254298080012, 106.78264405973916 -6.556244396369448, 106.78267257044855 -6.556237254808519, 106.78270164386647 -6.556232942174361, 106.782731 -6.5562315, 106.78276035613352 -6.556232942174361, 106.78278942955144 -6.556237254808519, 106.78281794026084 -6.556244396369448, 106.782845613688 -6.556254298080012, 106.78287218332268 -6.556266864581327, 106.78289739328478 -6.556281974851115, 106.7829210007886 -6.556299483369218, 106.78294277848096 -6.5563192215190345, 106.78296251663077 -6.556340999211392, 106.78298002514889 -6.55636460671521, 106.78299513541867 -6.556389816677321, 106.78300770191998 -6.556416386312006, 106.78301760363055 -6.556444059739162, 106.78302474519148 -6.556472570448556, 106.78302905782563 -6.556501643866471, 106.7830305 -6.556531))"
942_Bekasijunction-ACA,"POLYGON ((107.0032405 -6.241463, 107.00323905782564 -6.241492356133529, 107.00323474519149 -6.241521429551444, 107.00322760363056 -6.241549940260838, 107.00321770192 -6.241577613687994, 107.00320513541868 -6.241604183322679, 107.0031900251489 -6.24162939328479, 107.00317251663078 -6.241653000788608, 107.00315277848097 -6.241674778480966, 107.00313100078861 -6.2416945166307825, 107.0031073932848 -6.241712025148885, 107.00308218332269 -6.241727135418673, 107.003055613688 -6.241739701919988, 107.00302794026085 -6.241749603630552, 107.00299942955145 -6.2417567451914815, 107.00297035613353 -6.241761057825639, 107.002941 -6.2417625, 107.00291164386648 -6.241761057825639, 107.00288257044856 -6.2417567451914815, 107.00285405973916 -6.241749603630552, 107.00282638631201 -6.241739701919988, 107.00279981667732 -6.241727135418673, 107.00277460671522 -6.241712025148885, 107.0027509992114 -6.2416945166307825, 107.00272922151905 -6.241674778480966, 107.00270948336923 -6.241653000788608, 107.00269197485112 -6.24162939328479, 107.00267686458133 -6.241604183322679, 107.00266429808002 -6.241577613687994, 107.00265439636945 -6.241549940260838, 107.00264725480852 -6.241521429551444, 107.00264294217438 -6.241492356133529, 107.00264150000001 -6.241463, 107.00264294217438 -6.241433643866472, 107.00264725480852 -6.241404570448557, 107.00265439636945 -6.241376059739163, 107.00266429808002 -6.241348386312007, 107.00267686458133 -6.241321816677321, 107.00269197485112 -6.241296606715211, 107.00270948336923 -6.241272999211393, 107.00272922151905 -6.241251221519035, 107.0027509992114 -6.241231483369218, 107.00277460671522 -6.2412139748511155, 107.00279981667732 -6.241198864581328, 107.00282638631201 -6.241186298080013, 107.00285405973916 -6.241176396369449, 107.00288257044856 -6.241169254808519, 107.00291164386648 -6.241164942174362, 107.002941 -6.241163500000001, 107.00297035613353 -6.241164942174362, 107.00299942955145 -6.241169254808519, 107.00302794026085 -6.241176396369449, 107.003055613688 -6.241186298080013, 107.00308218332269 -6.241198864581328, 107.0031073932848 -6.2412139748511155, 107.00313100078861 -6.241231483369218, 107.00315277848097 -6.241251221519035, 107.00317251663078 -6.241272999211393, 107.0031900251489 -6.241296606715211, 107.00320513541868 -6.241321816677321, 107.00321770192 -6.241348386312007, 107.00322760363056 -6.241376059739163, 107.00323474519149 -6.241404570448557, 107.00323905782564 -6.241433643866472, 107.0032405 -6.241463))"
943_Bekasitradecenter2,"POLYGON ((107.0208765 -6.260231, 107.02087505782563 -6.260260356133529, 107.02087074519149 -6.2602894295514435, 107.02086360363056 -6.260317940260838, 107.02085370191999 -6.260345613687994, 107.02084113541868 -6.260372183322679, 107.02082602514889 -6.26039739328479, 107.02080851663078 -6.260421000788607, 107.02078877848096 -6.260442778480965, 107.02076700078861 -6.260462516630782, 107.02074339328479 -6.260480025148885, 107.02071818332269 -6.260495135418672, 107.020691613688 -6.2605077019199875, 107.02066394026085 -6.260517603630552, 107.02063542955145 -6.260524745191481, 107.02060635613353 -6.2605290578256385, 107.020577 -6.2605305, 107.02054764386648 -6.2605290578256385, 107.02051857044856 -6.260524745191481, 107.02049005973916 -6.260517603630552, 107.020462386312 -6.2605077019199875, 107.02043581667732 -6.260495135418672, 107.02041060671522 -6.260480025148885, 107.0203869992114 -6.260462516630782, 107.02036522151904 -6.260442778480965, 107.02034548336923 -6.260421000788607, 107.02032797485111 -6.26039739328479, 107.02031286458133 -6.260372183322679, 107.02030029808002 -6.260345613687994, 107.02029039636945 -6.260317940260838, 107.02028325480852 -6.2602894295514435, 107.02027894217437 -6.260260356133529, 107.0202775 -6.260231, 107.02027894217437 -6.260201643866472, 107.02028325480852 -6.260172570448557, 107.02029039636945 -6.260144059739162, 107.02030029808002 -6.260116386312006, 107.02031286458133 -6.260089816677321, 107.02032797485111 -6.26006460671521, 107.02034548336923 -6.260040999211393, 107.02036522151904 -6.260019221519035, 107.0203869992114 -6.259999483369218, 107.02041060671522 -6.259981974851115, 107.02043581667732 -6.259966864581328, 107.020462386312 -6.259954298080013, 107.02049005973916 -6.259944396369448, 107.02051857044856 -6.259937254808519, 107.02054764386648 -6.259932942174362, 107.020577 -6.2599315, 107.02060635613353 -6.259932942174362, 107.02063542955145 -6.259937254808519, 107.02066394026085 -6.259944396369448, 107.020691613688 -6.259954298080013, 107.02071818332269 -6.259966864581328, 107.02074339328479 -6.259981974851115, 107.02076700078861 -6.259999483369218, 107.02078877848096 -6.260019221519035, 107.02080851663078 -6.260040999211393, 107.02082602514889 -6.26006460671521, 107.02084113541868 -6.260089816677321, 107.02085370191999 -6.260116386312006, 107.02086360363056 -6.260144059739162, 107.02087074519149 -6.260172570448557, 107.02087505782563 -6.260201643866472, 107.0208765 -6.260231))"
944_Bluemall,"POLYGON ((107.00889149999999 -6.256631, 107.00889005782562 -6.256660356133528, 107.00888574519148 -6.256689429551443, 107.00887860363055 -6.256717940260837, 107.00886870191998 -6.256745613687993, 107.00885613541867 -6.256772183322679, 107.00884102514888 -6.256797393284789, 107.00882351663077 -6.256821000788607, 107.00880377848095 -6.256842778480965, 107.0087820007886 -6.256862516630782, 107.00875839328478 -6.2568800251488845, 107.00873318332268 -6.256895135418672, 107.00870661368799 -6.256907701919987, 107.00867894026084 -6.256917603630551, 107.00865042955144 -6.256924745191481, 107.00862135613352 -6.256929057825638, 107.008592 -6.256930499999999, 107.00856264386647 -6.256929057825638, 107.00853357044855 -6.256924745191481, 107.00850505973915 -6.256917603630551, 107.008477386312 -6.256907701919987, 107.00845081667731 -6.256895135418672, 107.0084256067152 -6.2568800251488845, 107.00840199921139 -6.256862516630782, 107.00838022151903 -6.256842778480965, 107.00836048336922 -6.256821000788607, 107.0083429748511 -6.256797393284789, 107.00832786458132 -6.256772183322679, 107.00831529808 -6.256745613687993, 107.00830539636944 -6.256717940260837, 107.00829825480851 -6.256689429551443, 107.00829394217436 -6.256660356133528, 107.0082925 -6.256631, 107.00829394217436 -6.256601643866471, 107.00829825480851 -6.256572570448556, 107.00830539636944 -6.256544059739162, 107.00831529808 -6.256516386312006, 107.00832786458132 -6.256489816677321, 107.0083429748511 -6.25646460671521, 107.00836048336922 -6.256440999211392, 107.00838022151903 -6.256419221519034, 107.00840199921139 -6.256399483369218, 107.0084256067152 -6.256381974851115, 107.00845081667731 -6.256366864581327, 107.008477386312 -6.256354298080012, 107.00850505973915 -6.256344396369448, 107.00853357044855 -6.2563372548085185, 107.00856264386647 -6.256332942174361, 107.008592 -6.2563315, 107.00862135613352 -6.256332942174361, 107.00865042955144 -6.2563372548085185, 107.00867894026084 -6.256344396369448, 107.00870661368799 -6.256354298080012, 107.00873318332268 -6.256366864581327, 107.00875839328478 -6.256381974851115, 107.0087820007886 -6.256399483369218, 107.00880377848095 -6.256419221519034, 107.00882351663077 -6.256440999211392, 107.00884102514888 -6.25646460671521, 107.00885613541867 -6.256489816677321, 107.00886870191998 -6.256516386312006, 107.00887860363055 -6.256544059739162, 107.00888574519148 -6.256572570448556, 107.00889005782562 -6.256601643866471, 107.00889149999999 -6.256631))"
945_Btc,"POLYGON ((107.0213005 -6.258581, 107.02129905782563 -6.258610356133529, 107.02129474519148 -6.258639429551444, 107.02128760363055 -6.258667940260838, 107.02127770191998 -6.258695613687994, 107.02126513541867 -6.258722183322679, 107.02125002514889 -6.25874739328479, 107.02123251663077 -6.258771000788608, 107.02121277848096 -6.258792778480966, 107.0211910007886 -6.258812516630782, 107.02116739328478 -6.258830025148885, 107.02114218332268 -6.258845135418673, 107.021115613688 -6.258857701919988, 107.02108794026084 -6.258867603630552, 107.02105942955144 -6.2588747451914815, 107.02103035613352 -6.258879057825639, 107.021001 -6.2588805, 107.02097164386647 -6.258879057825639, 107.02094257044855 -6.2588747451914815, 107.02091405973916 -6.258867603630552, 107.020886386312 -6.258857701919988, 107.02085981667732 -6.258845135418673, 107.02083460671521 -6.258830025148885, 107.02081099921139 -6.258812516630782, 107.02078922151904 -6.258792778480966, 107.02076948336922 -6.258771000788608, 107.02075197485111 -6.25874739328479, 107.02073686458132 -6.258722183322679, 107.02072429808001 -6.258695613687994, 107.02071439636944 -6.258667940260838, 107.02070725480851 -6.258639429551444, 107.02070294217437 -6.258610356133529, 107.0207015 -6.258581, 107.02070294217437 -6.258551643866472, 107.02070725480851 -6.258522570448557, 107.02071439636944 -6.258494059739163, 107.02072429808001 -6.258466386312007, 107.02073686458132 -6.258439816677321, 107.02075197485111 -6.258414606715211, 107.02076948336922 -6.258390999211393, 107.02078922151904 -6.258369221519035, 107.02081099921139 -6.258349483369218, 107.02083460671521 -6.2583319748511155, 107.02085981667732 -6.258316864581328, 107.020886386312 -6.258304298080013, 107.02091405973916 -6.258294396369449, 107.02094257044855 -6.258287254808519, 107.02097164386647 -6.258282942174362, 107.021001 -6.258281500000001, 107.02103035613352 -6.258282942174362, 107.02105942955144 -6.258287254808519, 107.02108794026084 -6.258294396369449, 107.021115613688 -6.258304298080013, 107.02114218332268 -6.258316864581328, 107.02116739328478 -6.2583319748511155, 107.0211910007886 -6.258349483369218, 107.02121277848096 -6.258369221519035, 107.02123251663077 -6.258390999211393, 107.02125002514889 -6.258414606715211, 107.02126513541867 -6.258439816677321, 107.02127770191998 -6.258466386312007, 107.02128760363055 -6.258494059739163, 107.02129474519148 -6.258522570448557, 107.02129905782563 -6.258551643866472, 107.0213005 -6.258581))"
946_Crfrbkstimur,"POLYGON ((107.0076605 -6.255972, 107.00765905782563 -6.256001356133528, 107.00765474519149 -6.256030429551443, 107.00764760363056 -6.2560589402608375, 107.00763770191999 -6.256086613687994, 107.00762513541868 -6.256113183322679, 107.00761002514889 -6.25613839328479, 107.00759251663078 -6.256162000788607, 107.00757277848096 -6.256183778480965, 107.00755100078861 -6.256203516630782, 107.00752739328479 -6.256221025148885, 107.00750218332269 -6.256236135418672, 107.007475613688 -6.256248701919987, 107.00744794026085 -6.256258603630552, 107.00741942955145 -6.256265745191481, 107.00739035613353 -6.256270057825638, 107.007361 -6.2562714999999995, 107.00733164386648 -6.256270057825638, 107.00730257044856 -6.256265745191481, 107.00727405973916 -6.256258603630552, 107.007246386312 -6.256248701919987, 107.00721981667732 -6.256236135418672, 107.00719460671522 -6.256221025148885, 107.0071709992114 -6.256203516630782, 107.00714922151904 -6.256183778480965, 107.00712948336923 -6.256162000788607, 107.00711197485111 -6.25613839328479, 107.00709686458133 -6.256113183322679, 107.00708429808002 -6.256086613687994, 107.00707439636945 -6.2560589402608375, 107.00706725480852 -6.256030429551443, 107.00706294217437 -6.256001356133528, 107.0070615 -6.255972, 107.00706294217437 -6.255942643866471, 107.00706725480852 -6.2559135704485564, 107.00707439636945 -6.255885059739162, 107.00708429808002 -6.255857386312006, 107.00709686458133 -6.255830816677321, 107.00711197485111 -6.25580560671521, 107.00712948336923 -6.2557819992113926, 107.00714922151904 -6.255760221519035, 107.0071709992114 -6.255740483369218, 107.00719460671522 -6.255722974851115, 107.00721981667732 -6.2557078645813275, 107.007246386312 -6.2556952980800125, 107.00727405973916 -6.255685396369448, 107.00730257044856 -6.255678254808519, 107.00733164386648 -6.2556739421743615, 107.007361 -6.2556725, 107.00739035613353 -6.2556739421743615, 107.00741942955145 -6.255678254808519, 107.00744794026085 -6.255685396369448, 107.007475613688 -6.2556952980800125, 107.00750218332269 -6.2557078645813275, 107.00752739328479 -6.255722974851115, 107.00755100078861 -6.255740483369218, 107.00757277848096 -6.255760221519035, 107.00759251663078 -6.2557819992113926, 107.00761002514889 -6.25580560671521, 107.00762513541868 -6.255830816677321, 107.00763770191999 -6.255857386312006, 107.00764760363056 -6.255885059739162, 107.00765474519149 -6.2559135704485564, 107.00765905782563 -6.255942643866471, 107.0076605 -6.255972))"
947_Granddhikacity-MAC,"POLYGON ((107.02023249999999 -6.262636, 107.02023105782563 -6.262665356133528, 107.02022674519148 -6.262694429551443, 107.02021960363055 -6.262722940260837, 107.02020970191998 -6.262750613687993, 107.02019713541867 -6.262777183322679, 107.02018202514888 -6.262802393284789, 107.02016451663077 -6.262826000788607, 107.02014477848095 -6.262847778480965, 107.0201230007886 -6.262867516630782, 107.02009939328478 -6.262885025148885, 107.02007418332268 -6.262900135418672, 107.02004761368799 -6.262912701919987, 107.02001994026084 -6.262922603630551, 107.01999142955144 -6.262929745191481, 107.01996235613352 -6.262934057825638, 107.019933 -6.262935499999999, 107.01990364386647 -6.262934057825638, 107.01987457044855 -6.262929745191481, 107.01984605973915 -6.262922603630551, 107.019818386312 -6.262912701919987, 107.01979181667731 -6.262900135418672, 107.01976660671521 -6.262885025148885, 107.01974299921139 -6.262867516630782, 107.01972122151903 -6.262847778480965, 107.01970148336922 -6.262826000788607, 107.0196839748511 -6.262802393284789, 107.01966886458132 -6.262777183322679, 107.01965629808001 -6.262750613687993, 107.01964639636944 -6.262722940260837, 107.01963925480851 -6.262694429551443, 107.01963494217436 -6.262665356133528, 107.0196335 -6.262636, 107.01963494217436 -6.262606643866471, 107.01963925480851 -6.262577570448556, 107.01964639636944 -6.262549059739162, 107.01965629808001 -6.262521386312006, 107.01966886458132 -6.262494816677321, 107.0196839748511 -6.26246960671521, 107.01970148336922 -6.262445999211392, 107.01972122151903 -6.262424221519034, 107.01974299921139 -6.262404483369218, 107.01976660671521 -6.262386974851115, 107.01979181667731 -6.262371864581327, 107.019818386312 -6.262359298080012, 107.01984605973915 -6.262349396369448, 107.01987457044855 -6.262342254808519, 107.01990364386647 -6.262337942174361, 107.019933 -6.2623365, 107.01996235613352 -6.262337942174361, 107.01999142955144 -6.262342254808519, 107.02001994026084 -6.262349396369448, 107.02004761368799 -6.262359298080012, 107.02007418332268 -6.262371864581327, 107.02009939328478 -6.262386974851115, 107.0201230007886 -6.262404483369218, 107.02014477848095 -6.262424221519034, 107.02016451663077 -6.262445999211392, 107.02018202514888 -6.26246960671521, 107.02019713541867 -6.262494816677321, 107.02020970191998 -6.262521386312006, 107.02021960363055 -6.262549059739162, 107.02022674519148 -6.262577570448556, 107.02023105782563 -6.262606643866471, 107.02023249999999 -6.262636))"
948_Rsmitrakeluargabekasitimur-IBS,"POLYGON ((107.01372049999999 -6.260371, 107.01371905782563 -6.260400356133529, 107.01371474519148 -6.2604294295514435, 107.01370760363055 -6.260457940260838, 107.01369770191998 -6.260485613687994, 107.01368513541867 -6.260512183322679, 107.01367002514888 -6.26053739328479, 107.01365251663077 -6.2605610007886074, 107.01363277848095 -6.260582778480965, 107.0136110007886 -6.260602516630782, 107.01358739328478 -6.260620025148885, 107.01356218332268 -6.2606351354186724, 107.01353561368799 -6.2606477019199875, 107.01350794026084 -6.260657603630552, 107.01347942955144 -6.260664745191481, 107.01345035613352 -6.2606690578256385, 107.013421 -6.2606705, 107.01339164386647 -6.2606690578256385, 107.01336257044855 -6.260664745191481, 107.01333405973915 -6.260657603630552, 107.013306386312 -6.2606477019199875, 107.01327981667731 -6.2606351354186724, 107.01325460671521 -6.260620025148885, 107.01323099921139 -6.260602516630782, 107.01320922151903 -6.260582778480965, 107.01318948336922 -6.2605610007886074, 107.0131719748511 -6.26053739328479, 107.01315686458132 -6.260512183322679, 107.01314429808001 -6.260485613687994, 107.01313439636944 -6.260457940260838, 107.01312725480851 -6.2604294295514435, 107.01312294217436 -6.260400356133529, 107.0131215 -6.260371, 107.01312294217436 -6.260341643866472, 107.01312725480851 -6.260312570448557, 107.01313439636944 -6.2602840597391625, 107.01314429808001 -6.260256386312006, 107.01315686458132 -6.260229816677321, 107.0131719748511 -6.26020460671521, 107.01318948336922 -6.260180999211393, 107.01320922151903 -6.260159221519035, 107.01323099921139 -6.260139483369218, 107.01325460671521 -6.260121974851115, 107.01327981667731 -6.260106864581328, 107.013306386312 -6.260094298080013, 107.01333405973915 -6.260084396369448, 107.01336257044855 -6.260077254808519, 107.01339164386647 -6.260072942174362, 107.013421 -6.2600715000000005, 107.01345035613352 -6.260072942174362, 107.01347942955144 -6.260077254808519, 107.01350794026084 -6.260084396369448, 107.01353561368799 -6.260094298080013, 107.01356218332268 -6.260106864581328, 107.01358739328478 -6.260121974851115, 107.0136110007886 -6.260139483369218, 107.01363277848095 -6.260159221519035, 107.01365251663077 -6.260180999211393, 107.01367002514888 -6.26020460671521, 107.01368513541867 -6.260229816677321, 107.01369770191998 -6.260256386312006, 107.01370760363055 -6.2602840597391625, 107.01371474519148 -6.260312570448557, 107.01371905782563 -6.260341643866472, 107.01372049999999 -6.260371))"
949_Mallcitragrand-WNI,"POLYGON ((106.9273005 -6.382721, 106.92729905782564 -6.382750356133529, 106.92729474519149 -6.3827794295514435, 106.92728760363056 -6.382807940260838, 106.92727770191999 -6.382835613687994, 106.92726513541868 -6.382862183322679, 106.9272500251489 -6.38288739328479, 106.92723251663078 -6.382911000788607, 106.92721277848096 -6.382932778480965, 106.92719100078861 -6.382952516630782, 106.92716739328479 -6.382970025148885, 106.92714218332269 -6.382985135418672, 106.927115613688 -6.3829977019199875, 106.92708794026085 -6.383007603630552, 106.92705942955145 -6.383014745191481, 106.92703035613353 -6.3830190578256385, 106.927001 -6.3830205, 106.92697164386648 -6.3830190578256385, 106.92694257044856 -6.383014745191481, 106.92691405973916 -6.383007603630552, 106.926886386312 -6.3829977019199875, 106.92685981667732 -6.382985135418672, 106.92683460671522 -6.382970025148885, 106.9268109992114 -6.382952516630782, 106.92678922151904 -6.382932778480965, 106.92676948336923 -6.382911000788607, 106.92675197485111 -6.38288739328479, 106.92673686458133 -6.382862183322679, 106.92672429808002 -6.382835613687994, 106.92671439636945 -6.382807940260838, 106.92670725480852 -6.3827794295514435, 106.92670294217437 -6.382750356133529, 106.92670150000001 -6.382721, 106.92670294217437 -6.382691643866472, 106.92670725480852 -6.382662570448557, 106.92671439636945 -6.382634059739162, 106.92672429808002 -6.382606386312006, 106.92673686458133 -6.382579816677321, 106.92675197485111 -6.38255460671521, 106.92676948336923 -6.382530999211393, 106.92678922151904 -6.382509221519035, 106.9268109992114 -6.382489483369218, 106.92683460671522 -6.382471974851115, 106.92685981667732 -6.382456864581328, 106.926886386312 -6.382444298080013, 106.92691405973916 -6.382434396369448, 106.92694257044856 -6.382427254808519, 106.92697164386648 -6.382422942174362, 106.927001 -6.3824215, 106.92703035613353 -6.382422942174362, 106.92705942955145 -6.382427254808519, 106.92708794026085 -6.382434396369448, 106.927115613688 -6.382444298080013, 106.92714218332269 -6.382456864581328, 106.92716739328479 -6.382471974851115, 106.92719100078861 -6.382489483369218, 106.92721277848096 -6.382509221519035, 106.92723251663078 -6.382530999211393, 106.9272500251489 -6.38255460671521, 106.92726513541868 -6.382579816677321, 106.92727770191999 -6.382606386312006, 106.92728760363056 -6.382634059739162, 106.92729474519149 -6.382662570448557, 106.92729905782564 -6.382691643866472, 106.9273005 -6.382721))"
