rsrp-l900-qty,rsrp-l900-avg,compare,WKT,Provinsi,Kabupaten_Kota,Kecamatan,ID_Kecamatan,Luas_Kec_Sq_Km,Unique_XL,Kecamatan_XL,City_XL,Commercial_XL,Clutter_Type
185,-111.6,FALSE,"POLYGON ((106.227284 -6.08539, 106.227643 -6.08539, 106.227643 -6.085031, 106.227284 -6.085031, 106.227284 -6.08539))",BANTEN,SERANG,CIRUAS,36_4_9,36.20272841,KAB. SERANG_ciruas,ciruas,KAB. SERANG,P2,Urban
313,-108,FALSE,"POLYGON ((106.227284 -6.090781, 106.227643 -6.090781, 106.227643 -6.090422, 106.227284 -6.090422, 106.227284 -6.090781))",BANTEN,SERANG,CIRUAS,36_4_9,36.20272841,KAB. SERANG_ciruas,ciruas,KAB. SERANG,P2,Urban
337,-118,FALSE,"POLYGON ((106.228003 -6.15152, 106.228362 -6.15152, 106.228362 -6.15116, 106.228003 -6.15116, 106.228003 -6.15152))",BANTEN,KOTA SERANG,WALANTAKA,36_73_3,35.8874039,KOTA SERANG_walantaka,walantaka,KOTA SERANG,P2,Urban
554,-118.702381,FALSE,"POLYGON ((106.228003 -6.373629, 106.228362 -6.373629, 106.228362 -6.37327, 106.228003 -6.37327, 106.228003 -6.373629))",BANTEN,LEBAK,KALANGANYAR,36_2_24,29.0256995,KAB. LEBAK_kalanganyar,kalanganyar,KAB. LEBAK,P2,SubUrban
766,-109.1282051,FALSE,"POLYGON ((106.228362 -6.148645, 106.228721 -6.148645, 106.228721 -6.148285, 106.228362 -6.148285, 106.228362 -6.148645))",BANTEN,KOTA SERANG,WALANTAKA,36_73_3,35.8874039,KOTA SERANG_walantaka,walantaka,KOTA SERANG,P2,Urban
227,-110.05,FALSE,"POLYGON ((106.230878 -6.065623, 106.231237 -6.065623, 106.231237 -6.065264, 106.230878 -6.065264, 106.230878 -6.065623))",BANTEN,SERANG,CIRUAS,36_4_9,36.20272841,KAB. SERANG_ciruas,ciruas,KAB. SERANG,P2,Urban
1887,-120.804,FALSE,"POLYGON ((106.234112 -6.201836, 106.234472 -6.201836, 106.234472 -6.201476, 106.234112 -6.201476, 106.234112 -6.201836))",BANTEN,SERANG,CIKEUSAL,36_4_23,56.4113019,KAB. SERANG_cikeusal,cikeusal,KAB. SERANG,P2,SubUrban
170,-115,FALSE,"POLYGON ((106.23555 -6.179912, 106.235909 -6.179912, 106.235909 -6.179553, 106.23555 -6.179553, 106.23555 -6.179912))",BANTEN,SERANG,KRAGILAN,36_4_11,39.03918671,KAB. SERANG_kragilan,kragilan,KAB. SERANG,P1,SubUrban
175,-116,FALSE,"POLYGON ((106.240222 -6.954779, 106.240582 -6.954779, 106.240582 -6.954419, 106.240222 -6.954419, 106.240222 -6.954779))",BANTEN,LEBAK,BAYAH,36_2_3,145.8176174,KAB. LEBAK_bayah,bayah,KAB. LEBAK,P1,Rural
180,-109.7142857,FALSE,"POLYGON ((106.240582 -6.207227, 106.240941 -6.207227, 106.240941 -6.206867, 106.240582 -6.206867, 106.240582 -6.207227))",BANTEN,SERANG,CIKEUSAL,36_4_23,56.4113019,KAB. SERANG_cikeusal,cikeusal,KAB. SERANG,P2,SubUrban
160,-106.6666667,FALSE,"POLYGON ((106.242738 -6.212977, 106.243097 -6.212977, 106.243097 -6.212618, 106.242738 -6.212618, 106.242738 -6.212977))",BANTEN,SERANG,CIKEUSAL,36_4_23,56.4113019,KAB. SERANG_cikeusal,cikeusal,KAB. SERANG,P2,SubUrban
193,-110.3,FALSE,"POLYGON ((106.243097 -6.20543, 106.243457 -6.20543, 106.243457 -6.20507, 106.243097 -6.20507, 106.243097 -6.20543))",BANTEN,SERANG,CIKEUSAL,36_4_23,56.4113019,KAB. SERANG_cikeusal,cikeusal,KAB. SERANG,P2,SubUrban
193,-112,FALSE,"POLYGON ((106.256755 -5.45033, 106.257114 -5.45033, 106.257114 -5.449971, 106.256755 -5.449971, 106.256755 -5.45033))",,,,,,,,,,
1108,-117.5,FALSE,"POLYGON ((106.258552 -6.913807, 106.258911 -6.913807, 106.258911 -6.913448, 106.258552 -6.913448, 106.258552 -6.913807))",BANTEN,LEBAK,BAYAH,36_2_3,145.8176174,KAB. LEBAK_bayah,bayah,KAB. LEBAK,P1,Rural
204,-113.5830325,FALSE,"POLYGON ((106.258552 -6.914167, 106.258911 -6.914167, 106.258911 -6.913807, 106.258552 -6.913807, 106.258552 -6.914167))",BANTEN,LEBAK,BAYAH,36_2_3,145.8176174,KAB. LEBAK_bayah,bayah,KAB. LEBAK,P1,Rural
557,-109,FALSE,"POLYGON ((106.25927 -6.195367, 106.25963 -6.195367, 106.25963 -6.195007, 106.25927 -6.195007, 106.25927 -6.195367))",BANTEN,SERANG,CIKEUSAL,36_4_23,56.4113019,KAB. SERANG_cikeusal,cikeusal,KAB. SERANG,P2,SubUrban
153,-117.6666667,FALSE,"POLYGON ((106.25927 -6.883258, 106.25963 -6.883258, 106.25963 -6.882899, 106.25927 -6.882899, 106.25927 -6.883258))",BANTEN,LEBAK,BAYAH,36_2_3,145.8176174,KAB. LEBAK_bayah,bayah,KAB. LEBAK,P1,Rural
207,-120,FALSE,"POLYGON ((106.259989 -6.158708, 106.260349 -6.158708, 106.260349 -6.158348, 106.259989 -6.158348, 106.259989 -6.158708))",BANTEN,SERANG,KRAGILAN,36_4_11,39.03918671,KAB. SERANG_kragilan,kragilan,KAB. SERANG,P1,SubUrban
170,-113.754717,FALSE,"POLYGON ((106.264302 -6.176678, 106.264661 -6.176678, 106.264661 -6.176318, 106.264302 -6.176318, 106.264302 -6.176678))",BANTEN,SERANG,CIKEUSAL,36_4_23,56.4113019,KAB. SERANG_cikeusal,cikeusal,KAB. SERANG,P2,SubUrban
176,-115.4,FALSE,"POLYGON ((106.264661 -6.176678, 106.265021 -6.176678, 106.265021 -6.176318, 106.264661 -6.176318, 106.264661 -6.176678))",BANTEN,SERANG,CIKEUSAL,36_4_23,56.4113019,KAB. SERANG_cikeusal,cikeusal,KAB. SERANG,P2,SubUrban
222,-110.5555556,FALSE,"POLYGON ((106.265021 -6.268684, 106.26538 -6.268684, 106.26538 -6.268325, 106.265021 -6.268325, 106.265021 -6.268684))",BANTEN,SERANG,TUNJUNGTEJA,36_4_20,42.17743276,KAB. SERANG_tunjungteja,tunjungteja,KAB. SERANG,P2,Rural
163,-111,FALSE,"POLYGON ((106.265021 -6.860616, 106.26538 -6.860616, 106.26538 -6.860257, 106.265021 -6.860257, 106.265021 -6.860616))",BANTEN,LEBAK,BAYAH,36_2_3,145.8176174,KAB. LEBAK_bayah,bayah,KAB. LEBAK,P1,Rural
256,-113.8,FALSE,"POLYGON ((106.266458 -6.156911, 106.266818 -6.156911, 106.266818 -6.156551, 106.266458 -6.156551, 106.266458 -6.156911))",BANTEN,SERANG,KRAGILAN,36_4_11,39.03918671,KAB. SERANG_kragilan,kragilan,KAB. SERANG,P1,SubUrban
226,-112,FALSE,"POLYGON ((106.266818 -6.016026, 106.267177 -6.016026, 106.267177 -6.015667, 106.266818 -6.015667, 106.266818 -6.016026))",BANTEN,SERANG,PONTANG,36_4_12,62.75487099,KAB. SERANG_pontang,pontang,KAB. SERANG,P2,SubUrban
189,-110,FALSE,"POLYGON ((106.272568 -6.168412, 106.272928 -6.168412, 106.272928 -6.168052, 106.272568 -6.168052, 106.272568 -6.168412))",BANTEN,SERANG,KRAGILAN,36_4_11,39.03918671,KAB. SERANG_kragilan,kragilan,KAB. SERANG,P1,SubUrban
285,-109.1666667,FALSE,"POLYGON ((106.276522 -6.200758, 106.276881 -6.200758, 106.276881 -6.200398, 106.276522 -6.200398, 106.276522 -6.200758))",BANTEN,SERANG,CIKEUSAL,36_4_23,56.4113019,KAB. SERANG_cikeusal,cikeusal,KAB. SERANG,P2,SubUrban
229,-109.25,FALSE,"POLYGON ((106.290538 -6.425742, 106.290898 -6.425742, 106.290898 -6.425383, 106.290538 -6.425383, 106.290538 -6.425742))",BANTEN,LEBAK,CIMARGA,36_2_11,188.6715059,KAB. LEBAK_cimarga,cimarga,KAB. LEBAK,P2,Rural
160,-111.6666667,FALSE,"POLYGON ((106.292335 -6.218368, 106.292695 -6.218368, 106.292695 -6.218009, 106.292335 -6.218009, 106.292335 -6.218368))",BANTEN,SERANG,BANDUNG,36_4_34,26.18563272,KAB. SERANG_bandung,bandung,KAB. SERANG,P2,SubUrban
160,-110.5,FALSE,"POLYGON ((106.293773 -6.194648, 106.294132 -6.194648, 106.294132 -6.194288, 106.293773 -6.194288, 106.293773 -6.194648))",BANTEN,SERANG,BANDUNG,36_4_34,26.18563272,KAB. SERANG_bandung,bandung,KAB. SERANG,P2,SubUrban
196,-114.25,FALSE,"POLYGON ((106.298086 -6.027886, 106.298445 -6.027886, 106.298445 -6.027527, 106.298086 -6.027527, 106.298086 -6.027886))",BANTEN,SERANG,TIRTAYASA,36_4_13,63.9601463,KAB. SERANG_tirtayasa,tirtayasa,KAB. SERANG,P2,SubUrban
596,-118,FALSE,"POLYGON ((106.300242 -6.343439, 106.300601 -6.343439, 106.300601 -6.34308, 106.300242 -6.34308, 106.300242 -6.343439))",BANTEN,LEBAK,RANGKASBITUNG,36_2_14,72.8746821,KAB. LEBAK_rangkasbitung,rangkasbitung,KAB. LEBAK,P1,SubUrban
260,-108.0833333,FALSE,"POLYGON ((106.300961 -6.854147, 106.30132 -6.854147, 106.30132 -6.853787, 106.300961 -6.853787, 106.300961 -6.854147))",BANTEN,LEBAK,CIBEBER,36_2_19,402.5569424,KAB. LEBAK_cibeber,cibeber,KAB. LEBAK,P2,Rural
240,-106.5923077,FALSE,"POLYGON ((106.300961 -6.854506, 106.30132 -6.854506, 106.30132 -6.854147, 106.300961 -6.854147, 106.300961 -6.854506))",BANTEN,LEBAK,CIBEBER,36_2_19,402.5569424,KAB. LEBAK_cibeber,cibeber,KAB. LEBAK,P2,Rural
335,-105.25,FALSE,"POLYGON ((106.302758 -6.884336, 106.303117 -6.884336, 106.303117 -6.883977, 106.302758 -6.883977, 106.302758 -6.884336))",BANTEN,LEBAK,CIBEBER,36_2_19,402.5569424,KAB. LEBAK_cibeber,cibeber,KAB. LEBAK,P2,Rural
614,-111.2758621,FALSE,"POLYGON ((106.302758 -6.885774, 106.303117 -6.885774, 106.303117 -6.885415, 106.302758 -6.885415, 106.302758 -6.885774))",BANTEN,LEBAK,CIBEBER,36_2_19,402.5569424,KAB. LEBAK_cibeber,cibeber,KAB. LEBAK,P2,Rural
186,-111.0228013,FALSE,"POLYGON ((106.302758 -6.886133, 106.303117 -6.886133, 106.303117 -6.885774, 106.302758 -6.885774, 106.302758 -6.886133))",BANTEN,LEBAK,CIBEBER,36_2_19,402.5569424,KAB. LEBAK_cibeber,cibeber,KAB. LEBAK,P2,Rural
220,-111,FALSE,"POLYGON ((106.304914 -6.187819, 106.305274 -6.187819, 106.305274 -6.18746, 106.304914 -6.18746, 106.304914 -6.187819))",BANTEN,SERANG,BANDUNG,36_4_34,26.18563272,KAB. SERANG_bandung,bandung,KAB. SERANG,P2,SubUrban
288,-111.3717949,FALSE,"POLYGON ((106.306352 -6.114502, 106.306711 -6.114502, 106.306711 -6.114142, 106.306352 -6.114142, 106.306352 -6.114502))",BANTEN,SERANG,CARENANG,36_4_17,29.26982211,KAB. SERANG_carenang,carenang,KAB. SERANG,P2,SubUrban
179,-111.7117117,FALSE,"POLYGON ((106.306711 -6.537156, 106.307071 -6.537156, 106.307071 -6.536797, 106.306711 -6.536797, 106.306711 -6.537156))",BANTEN,LEBAK,MUNCANG,36_2_5,82.02653808,KAB. LEBAK_muncang,muncang,KAB. LEBAK,P2,Rural
156,-114,FALSE,"POLYGON ((106.308508 -6.323672, 106.308868 -6.323672, 106.308868 -6.323313, 106.308508 -6.323313, 106.308508 -6.323672))",BANTEN,LEBAK,RANGKASBITUNG,36_2_14,72.8746821,KAB. LEBAK_rangkasbitung,rangkasbitung,KAB. LEBAK,P1,SubUrban
294,-127.5,FALSE,"POLYGON ((106.309227 -6.37291, 106.309586 -6.37291, 106.309586 -6.372551, 106.309227 -6.372551, 106.309227 -6.37291))",BANTEN,LEBAK,MAJA,36_2_13,79.03635945,KAB. LEBAK_maja,maja,KAB. LEBAK,P2,SubUrban
224,-111,FALSE,"POLYGON ((106.309946 -6.405256, 106.310305 -6.405256, 106.310305 -6.404897, 106.309946 -6.404897, 106.309946 -6.405256))",BANTEN,LEBAK,SAJIRA,36_2_12,107.0596468,KAB. LEBAK_sajira,sajira,KAB. LEBAK,P2,Rural
156,-109.2391304,FALSE,"POLYGON ((106.310305 -6.190694, 106.310665 -6.190694, 106.310665 -6.190335, 106.310305 -6.190335, 106.310305 -6.190694))",BANTEN,SERANG,KIBIN,36_4_16,30.5481245,KAB. SERANG_kibin,kibin,KAB. SERANG,P1,Urban
227,-113.75,FALSE,"POLYGON ((106.310665 -6.869601, 106.311024 -6.869601, 106.311024 -6.869242, 106.310665 -6.869242, 106.310665 -6.869601))",BANTEN,LEBAK,CIBEBER,36_2_19,402.5569424,KAB. LEBAK_cibeber,cibeber,KAB. LEBAK,P2,Rural
205,-112.5110132,FALSE,"POLYGON ((106.310665 -6.86996, 106.311024 -6.86996, 106.311024 -6.869601, 106.310665 -6.869601, 106.310665 -6.86996))",BANTEN,LEBAK,CIBEBER,36_2_19,402.5569424,KAB. LEBAK_cibeber,cibeber,KAB. LEBAK,P2,Rural
187,-116,FALSE,"POLYGON ((106.311743 -6.129956, 106.312102 -6.129956, 106.312102 -6.129596, 106.311743 -6.129596, 106.311743 -6.129956))",BANTEN,SERANG,KIBIN,36_4_16,30.5481245,KAB. SERANG_kibin,kibin,KAB. SERANG,P1,Urban
226,-115.3114754,FALSE,"POLYGON ((106.312821 -6.192851, 106.31318 -6.192851, 106.31318 -6.192491, 106.312821 -6.192491, 106.312821 -6.192851))",BANTEN,SERANG,KIBIN,36_4_16,30.5481245,KAB. SERANG_kibin,kibin,KAB. SERANG,P1,Urban
248,-111,FALSE,"POLYGON ((106.312821 -6.194648, 106.31318 -6.194648, 106.31318 -6.194288, 106.312821 -6.194288, 106.312821 -6.194648))",,,,,,,,,,
167,-118,FALSE,"POLYGON ((106.31354 -6.035074, 106.313899 -6.035074, 106.313899 -6.034715, 106.31354 -6.034715, 106.31354 -6.035074))",BANTEN,SERANG,PONTANG,36_4_12,62.75487099,KAB. SERANG_pontang,pontang,KAB. SERANG,P2,SubUrban
158,-108,FALSE,"POLYGON ((106.313899 -6.401662, 106.314259 -6.401662, 106.314259 -6.401303, 106.313899 -6.401303, 106.313899 -6.401662))",BANTEN,LEBAK,SAJIRA,36_2_12,107.0596468,KAB. LEBAK_sajira,sajira,KAB. LEBAK,P2,Rural
280,-120.0869565,FALSE,"POLYGON ((106.314259 -6.375067, 106.314618 -6.375067, 106.314618 -6.374707, 106.314259 -6.374707, 106.314259 -6.375067))",BANTEN,LEBAK,MAJA,36_2_13,79.03635945,KAB. LEBAK_maja,maja,KAB. LEBAK,P2,SubUrban
164,-107.0888889,FALSE,"POLYGON ((106.314259 -6.401662, 106.314618 -6.401662, 106.314618 -6.401303, 106.314259 -6.401303, 106.314259 -6.401662))",BANTEN,LEBAK,SAJIRA,36_2_12,107.0596468,KAB. LEBAK_sajira,sajira,KAB. LEBAK,P2,Rural
228,-110.0789474,FALSE,"POLYGON ((106.315696 -6.116658, 106.316056 -6.116658, 106.316056 -6.116299, 106.315696 -6.116299, 106.315696 -6.116658))",BANTEN,SERANG,CARENANG,36_4_17,29.26982211,KAB. SERANG_carenang,carenang,KAB. SERANG,P2,SubUrban
242,-106.3026316,FALSE,"POLYGON ((106.315696 -6.117017, 106.316056 -6.117017, 106.316056 -6.116658, 106.315696 -6.116658, 106.315696 -6.117017))",BANTEN,SERANG,CARENANG,36_4_17,29.26982211,KAB. SERANG_carenang,carenang,KAB. SERANG,P2,SubUrban
377,-107,FALSE,"POLYGON ((106.31929 -6.825754, 106.31965 -6.825754, 106.31965 -6.825395, 106.31929 -6.825395, 106.31929 -6.825754))",BANTEN,LEBAK,CIBEBER,36_2_19,402.5569424,KAB. LEBAK_cibeber,cibeber,KAB. LEBAK,P2,Rural
295,-108.5066313,FALSE,"POLYGON ((106.31929 -6.826114, 106.31965 -6.826114, 106.31965 -6.825754, 106.31929 -6.825754, 106.31929 -6.826114))",BANTEN,LEBAK,CIBEBER,36_2_19,402.5569424,KAB. LEBAK_cibeber,cibeber,KAB. LEBAK,P2,Rural
198,-108.3737374,FALSE,"POLYGON ((106.320009 -6.412804, 106.320368 -6.412804, 106.320368 -6.412444, 106.320009 -6.412444, 106.320009 -6.412804))",BANTEN,LEBAK,SAJIRA,36_2_12,107.0596468,KAB. LEBAK_sajira,sajira,KAB. LEBAK,P2,Rural
182,-110,FALSE,"POLYGON ((106.320009 -6.43904, 106.320368 -6.43904, 106.320368 -6.43868, 106.320009 -6.43868, 106.320009 -6.43904))",BANTEN,LEBAK,SAJIRA,36_2_12,107.0596468,KAB. LEBAK_sajira,sajira,KAB. LEBAK,P2,Rural
217,-108.5714286,FALSE,"POLYGON ((106.320368 -6.411725, 106.320728 -6.411725, 106.320728 -6.411366, 106.320368 -6.411366, 106.320368 -6.411725))",BANTEN,LEBAK,SAJIRA,36_2_12,107.0596468,KAB. LEBAK_sajira,sajira,KAB. LEBAK,P2,Rural
318,-111.0454545,FALSE,"POLYGON ((106.323603 -6.667978, 106.323962 -6.667978, 106.323962 -6.667618, 106.323603 -6.667618, 106.323603 -6.667978))",BANTEN,LEBAK,SOBANG,36_2_22,117.1939259,KAB. LEBAK_sobang,sobang,KAB. LEBAK,P2,Rural
175,-114,FALSE,"POLYGON ((106.324681 -6.892603, 106.325041 -6.892603, 106.325041 -6.892243, 106.324681 -6.892243, 106.324681 -6.892603))",BANTEN,LEBAK,BAYAH,36_2_3,145.8176174,KAB. LEBAK_bayah,bayah,KAB. LEBAK,P1,Rural
192,-114.4545455,FALSE,"POLYGON ((106.326838 -6.559079, 106.327197 -6.559079, 106.327197 -6.55872, 106.326838 -6.55872, 106.326838 -6.559079))",BANTEN,LEBAK,SAJIRA,36_2_12,107.0596468,KAB. LEBAK_sajira,sajira,KAB. LEBAK,P2,Rural
260,-115,FALSE,"POLYGON ((106.327916 -6.280904, 106.328275 -6.280904, 106.328275 -6.280544, 106.327916 -6.280544, 106.327916 -6.280904))",BANTEN,SERANG,PAMARAYAN,36_4_24,45.90697309,KAB. SERANG_pamarayan,pamarayan,KAB. SERANG,P2,SubUrban
334,-112,FALSE,"POLYGON ((106.328635 -6.234182, 106.328994 -6.234182, 106.328994 -6.233822, 106.328635 -6.233822, 106.328635 -6.234182))",BANTEN,SERANG,BANDUNG,36_4_34,26.18563272,KAB. SERANG_bandung,bandung,KAB. SERANG,P2,SubUrban
245,-115.4041916,FALSE,"POLYGON ((106.328635 -6.234541, 106.328994 -6.234541, 106.328994 -6.234182, 106.328635 -6.234182, 106.328635 -6.234541))",BANTEN,SERANG,BANDUNG,36_4_34,26.18563272,KAB. SERANG_bandung,bandung,KAB. SERANG,P2,SubUrban
410,-118,FALSE,"POLYGON ((106.332229 -6.126721, 106.332588 -6.126721, 106.332588 -6.126362, 106.332229 -6.126362, 106.332229 -6.126721))",BANTEN,SERANG,BINUANG,36_4_18,29.42881247,KAB. SERANG_binuang,binuang,KAB. SERANG,P2,SubUrban
167,-113.1904762,FALSE,"POLYGON ((106.332229 -6.377942, 106.332588 -6.377942, 106.332588 -6.377582, 106.332229 -6.377582, 106.332229 -6.377942))",,,,,,,,,,
159,-112.9482759,FALSE,"POLYGON ((106.332229 -6.425023, 106.332588 -6.425023, 106.332588 -6.424664, 106.332229 -6.424664, 106.332229 -6.425023))",BANTEN,LEBAK,SAJIRA,36_2_12,107.0596468,KAB. LEBAK_sajira,sajira,KAB. LEBAK,P2,Rural
227,-113.6098655,FALSE,"POLYGON ((106.334026 -6.183866, 106.334385 -6.183866, 106.334385 -6.183506, 106.334026 -6.183506, 106.334026 -6.183866))",BANTEN,SERANG,KIBIN,36_4_16,30.5481245,KAB. SERANG_kibin,kibin,KAB. SERANG,P1,Urban
163,-107,FALSE,"POLYGON ((106.334385 -6.095813, 106.334744 -6.095813, 106.334744 -6.095453, 106.334385 -6.095453, 106.334385 -6.095813))",BANTEN,SERANG,CARENANG,36_4_17,29.26982211,KAB. SERANG_carenang,carenang,KAB. SERANG,P2,SubUrban
234,-108,FALSE,"POLYGON ((106.336901 -6.903025, 106.33726 -6.903025, 106.33726 -6.902666, 106.336901 -6.902666, 106.336901 -6.903025))",BANTEN,LEBAK,CILOGRANG,36_2_20,95.19849246,KAB. LEBAK_cilograng,cilograng,KAB. LEBAK,P2,Rural
365,-105.025974,FALSE,"POLYGON ((106.338698 -6.18135, 106.339057 -6.18135, 106.339057 -6.180991, 106.338698 -6.180991, 106.338698 -6.18135))",BANTEN,SERANG,KIBIN,36_4_16,30.5481245,KAB. SERANG_kibin,kibin,KAB. SERANG,P1,Urban
274,-117.037037,FALSE,"POLYGON ((106.340495 -6.663665, 106.340854 -6.663665, 106.340854 -6.663305, 106.340495 -6.663305, 106.340495 -6.663665))",BANTEN,LEBAK,SOBANG,36_2_22,117.1939259,KAB. LEBAK_sobang,sobang,KAB. LEBAK,P2,Rural
160,-111.8888889,FALSE,"POLYGON ((106.340854 -6.662227, 106.341214 -6.662227, 106.341214 -6.661868, 106.340854 -6.661868, 106.340854 -6.662227))",BANTEN,LEBAK,SOBANG,36_2_22,117.1939259,KAB. LEBAK_sobang,sobang,KAB. LEBAK,P2,Rural
448,-112,FALSE,"POLYGON ((106.341214 -6.395193, 106.341573 -6.395193, 106.341573 -6.394834, 106.341214 -6.394834, 106.341214 -6.395193))",BANTEN,LEBAK,MAJA,36_2_13,79.03635945,KAB. LEBAK_maja,maja,KAB. LEBAK,P2,SubUrban
182,-111.3333333,FALSE,"POLYGON ((106.341573 -6.38477, 106.341932 -6.38477, 106.341932 -6.384411, 106.341573 -6.384411, 106.341573 -6.38477))",BANTEN,LEBAK,MAJA,36_2_13,79.03635945,KAB. LEBAK_maja,maja,KAB. LEBAK,P2,SubUrban
567,-124,FALSE,"POLYGON ((106.344089 -6.352065, 106.344448 -6.352065, 106.344448 -6.351706, 106.344089 -6.351706, 106.344089 -6.352065))",BANTEN,LEBAK,MAJA,36_2_13,79.03635945,KAB. LEBAK_maja,maja,KAB. LEBAK,P2,SubUrban
235,-115,FALSE,"POLYGON ((106.345886 -6.354581, 106.346245 -6.354581, 106.346245 -6.354221, 106.345886 -6.354221, 106.345886 -6.354581))",BANTEN,LEBAK,MAJA,36_2_13,79.03635945,KAB. LEBAK_maja,maja,KAB. LEBAK,P2,SubUrban
300,-106,FALSE,"POLYGON ((106.345886 -6.893321, 106.346245 -6.893321, 106.346245 -6.892962, 106.345886 -6.892962, 106.345886 -6.893321))",BANTEN,LEBAK,CILOGRANG,36_2_20,95.19849246,KAB. LEBAK_cilograng,cilograng,KAB. LEBAK,P2,Rural
231,-112.3125,FALSE,"POLYGON ((106.34912 -6.340924, 106.34948 -6.340924, 106.34948 -6.340564, 106.34912 -6.340564, 106.34912 -6.340924))",BANTEN,LEBAK,MAJA,36_2_13,79.03635945,KAB. LEBAK_maja,maja,KAB. LEBAK,P2,SubUrban
201,-109,FALSE,"POLYGON ((106.351636 -6.054482, 106.351996 -6.054482, 106.351996 -6.054122, 106.351636 -6.054122, 106.351636 -6.054482))",BANTEN,SERANG,TANARA,36_4_14,45.73661595,KAB. SERANG_tanara,tanara,KAB. SERANG,P2,SubUrban
233,-118.5,FALSE,"POLYGON ((106.352714 -6.207946, 106.353074 -6.207946, 106.353074 -6.207586, 106.352714 -6.207586, 106.352714 -6.207946))",BANTEN,SERANG,CIKANDE,36_4_15,47.96436694,KAB. SERANG_cikande,cikande,KAB. SERANG,P1,Urban
179,-117.3333333,FALSE,"POLYGON ((106.353793 -6.344158, 106.354152 -6.344158, 106.354152 -6.343799, 106.353793 -6.343799, 106.353793 -6.344158))",BANTEN,LEBAK,MAJA,36_2_13,79.03635945,KAB. LEBAK_maja,maja,KAB. LEBAK,P2,SubUrban
182,-118,FALSE,"POLYGON ((106.358105 -6.403459, 106.358465 -6.403459, 106.358465 -6.4031, 106.358105 -6.4031, 106.358105 -6.403459))",BANTEN,LEBAK,CURUG BITUNG,36_2_23,92.83936293,KAB. LEBAK_curug bitung,curug bitung,KAB. LEBAK,P2,Rural
822,-117.1764706,FALSE,"POLYGON ((106.358465 -6.403819, 106.358824 -6.403819, 106.358824 -6.403459, 106.358465 -6.403459, 106.358465 -6.403819))",BANTEN,LEBAK,CURUG BITUNG,36_2_23,92.83936293,KAB. LEBAK_curug bitung,curug bitung,KAB. LEBAK,P2,Rural
168,-119.2,FALSE,"POLYGON ((106.358824 -6.403819, 106.359184 -6.403819, 106.359184 -6.403459, 106.358824 -6.403459, 106.358824 -6.403819))",BANTEN,LEBAK,CURUG BITUNG,36_2_23,92.83936293,KAB. LEBAK_curug bitung,curug bitung,KAB. LEBAK,P2,Rural
164,-119.2592593,FALSE,"POLYGON ((106.361699 -6.514514, 106.362059 -6.514514, 106.362059 -6.514154, 106.361699 -6.514154, 106.361699 -6.514514))",BANTEN,LEBAK,CIPANAS,36_2_4,64.19872365,KAB. LEBAK_cipanas,cipanas,KAB. LEBAK,P2,Rural
286,-115.4666667,FALSE,"POLYGON ((106.362418 -6.514514, 106.362778 -6.514514, 106.362778 -6.514154, 106.362418 -6.514154, 106.362418 -6.514514))",BANTEN,LEBAK,CIPANAS,36_2_4,64.19872365,KAB. LEBAK_cipanas,cipanas,KAB. LEBAK,P2,Rural
173,-112.3636364,FALSE,"POLYGON ((106.362418 -6.514873, 106.362778 -6.514873, 106.362778 -6.514514, 106.362418 -6.514514, 106.362418 -6.514873))",BANTEN,LEBAK,CIPANAS,36_2_4,64.19872365,KAB. LEBAK_cipanas,cipanas,KAB. LEBAK,P2,Rural
2561,-112.5,FALSE,"POLYGON ((106.362778 -6.514873, 106.363137 -6.514873, 106.363137 -6.514514, 106.362778 -6.514514, 106.362778 -6.514873))",BANTEN,LEBAK,CIPANAS,36_2_4,64.19872365,KAB. LEBAK_cipanas,cipanas,KAB. LEBAK,P2,Rural
496,-112.9757907,FALSE,"POLYGON ((106.362778 -6.515233, 106.363137 -6.515233, 106.363137 -6.514873, 106.362778 -6.514873, 106.362778 -6.515233))",BANTEN,LEBAK,CIPANAS,36_2_4,64.19872365,KAB. LEBAK_cipanas,cipanas,KAB. LEBAK,P2,Rural
201,-116.6666667,FALSE,"POLYGON ((106.363137 -6.49295, 106.363496 -6.49295, 106.363496 -6.49259, 106.363137 -6.49259, 106.363137 -6.49295))",BANTEN,LEBAK,SAJIRA,36_2_12,107.0596468,KAB. LEBAK_sajira,sajira,KAB. LEBAK,P2,Rural
412,-116.4825871,FALSE,"POLYGON ((106.363137 -6.493309, 106.363496 -6.493309, 106.363496 -6.49295, 106.363137 -6.49295, 106.363137 -6.493309))",BANTEN,LEBAK,SAJIRA,36_2_12,107.0596468,KAB. LEBAK_sajira,sajira,KAB. LEBAK,P2,Rural
735,-113.5,FALSE,"POLYGON ((106.363496 -6.519186, 106.363856 -6.519186, 106.363856 -6.518827, 106.363496 -6.518827, 106.363496 -6.519186))",BANTEN,LEBAK,CIPANAS,36_2_4,64.19872365,KAB. LEBAK_cipanas,cipanas,KAB. LEBAK,P2,Rural
204,-116,FALSE,"POLYGON ((106.363496 -6.878586, 106.363856 -6.878586, 106.363856 -6.878227, 106.363496 -6.878227, 106.363496 -6.878586))",BANTEN,LEBAK,CILOGRANG,36_2_20,95.19849246,KAB. LEBAK_cilograng,cilograng,KAB. LEBAK,P2,Rural
