rsrp-combined-qty,rsrp-combined-avg,compare,geometry,Tower ID,Frequency System,Longitude,Latitude,distance_existing,Planning ID,Lat,Long,distance_new,Provinsi,Kabupaten_Kota,Kecamatan,ID_Kecamatan,Luas_Kec_Sq_Km,Unique_XL,Kecamatan_XL,City_XL,Commercial_XL,Clutter_Type
19594,-107.0336838,TRUE,"POLYGON ((106.846171 -6.448744, 106.84653 -6.448744, 106.84653 -6.448384, 106.846171 -6.448384, 106.846171 -6.448744))",,,,,,,,,,JAWA BARAT,BOGOR,CIBINONG,32_1_1,47.10961715,KAB. BOGOR_cibinong,cibinong,KAB. BOGOR,P2,Urban
19471,-106.5778851,TRUE,"POLYGON ((107.017964 -6.158348, 107.018323 -6.158348, 107.018323 -6.157989, 107.017964 -6.157989, 107.017964 -6.158348))",,,,,,,,,,JAWA BARAT,BEKASI,BABELAN,32_16_2,66.24684024,KAB. BEKASI_babelan,babelan,KAB. BEKASI,P1,Urban
19437,-114.1237331,TRUE,"POLYGON ((107.075468 -6.34308, 107.075827 -6.34308, 107.075827 -6.342721, 107.075468 -6.342721, 107.075468 -6.34308))",,,,,,,,,,JAWA BARAT,BEKASI,SETU,32_16_18,60.20719115,KAB. BEKASI_setu,setu,KAB. BEKASI,P1,SubUrban
19244,-105.4061006,TRUE,"POLYGON ((107.503513 -6.368238, 107.503873 -6.368238, 107.503873 -6.367879, 107.503513 -6.367879, 107.503513 -6.368238))",,,,,,,,,,JAWA BARAT,KARAWANG,JATISARI,32_15_14,55.56644806,KAB. KARAWANG_jatisari,jatisari,KAB. KARAWANG,P2,SubUrban
18987,-111.1332491,TRUE,"POLYGON ((107.292545 -6.022136, 107.292905 -6.022136, 107.292905 -6.021776, 107.292545 -6.021776, 107.292545 -6.022136))",,,,,,,,,,JAWA BARAT,KARAWANG,TIRTAJAYA,32_15_9,107.9043614,KAB. KARAWANG_tirtajaya,tirtajaya,KAB. KARAWANG,P2,SubUrban
18985,-108.0734791,TRUE,"POLYGON ((107.232526 -6.51056, 107.232885 -6.51056, 107.232885 -6.510201, 107.232526 -6.510201, 107.232526 -6.51056))",,,,,,,,,,JAWA BARAT,KARAWANG,TEGALWARU,32_15_28,107.1263542,KAB. KARAWANG_tegalwaru,tegalwaru,KAB. KARAWANG,P2,Rural
18853,-108.9513075,TRUE,"POLYGON ((107.365504 -6.226994, 107.365863 -6.226994, 107.365863 -6.226634, 107.365504 -6.226634, 107.365504 -6.226994))",,,,,,,,,,JAWA BARAT,KARAWANG,RAWAMERTA,32_15_18,51.32453001,KAB. KARAWANG_rawamerta,rawamerta,KAB. KARAWANG,P2,SubUrban
18852,-107.6542011,TRUE,"POLYGON ((107.242229 -6.093297, 107.242589 -6.093297, 107.242589 -6.092938, 107.242229 -6.092938, 107.242229 -6.093297))",,,,,,,,,,JAWA BARAT,KARAWANG,BATUJAYA,32_15_8,75.86824301,KAB. KARAWANG_batujaya,batujaya,KAB. KARAWANG,P2,SubUrban
18806,-112.9990429,TRUE,"POLYGON ((107.059295 -6.326907, 107.059654 -6.326907, 107.059654 -6.326548, 107.059295 -6.326548, 107.059295 -6.326907))",,,,,,,,,,JAWA BARAT,BEKASI,CIKARANG BARAT,32_16_8,54.24539734,KAB. BEKASI_cikarang barat,cikarang barat,KAB. BEKASI,P1,Urban
18670,-105.9443492,TRUE,"POLYGON ((105.992596 -6.539672, 105.992955 -6.539672, 105.992955 -6.539312, 105.992596 -6.539312, 105.992596 -6.539672))",,,,,,,,,,BANTEN,LEBAK,BANJARSARI,36_2_9,148.0923349,KAB. LEBAK_banjarsari,banjarsari,KAB. LEBAK,P1,Rural
18443,-113.105189,TRUE,"POLYGON ((107.129018 -6.266168, 107.129378 -6.266168, 107.129378 -6.265809, 107.129018 -6.265809, 107.129018 -6.266168))",,,,,,,,,,JAWA BARAT,BEKASI,CIKARANG BARAT,32_16_8,54.24539734,KAB. BEKASI_cikarang barat,cikarang barat,KAB. BEKASI,P1,Urban
18406,-106.8978594,TRUE,"POLYGON ((107.059654 -6.326188, 107.060014 -6.326188, 107.060014 -6.325829, 107.059654 -6.325829, 107.059654 -6.326188))",,,,,,,,,,JAWA BARAT,BEKASI,CIKARANG BARAT,32_16_8,54.24539734,KAB. BEKASI_cikarang barat,cikarang barat,KAB. BEKASI,P1,Urban
18392,-109.9205089,TRUE,"POLYGON ((106.896127 -6.353862, 106.896487 -6.353862, 106.896487 -6.353503, 106.896127 -6.353503, 106.896127 -6.353862))",,,,,,,,,,DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,31_75_10,27.91780718,KOTA JAKARTA TIMUR_cipayung,cipayung,KOTA JAKARTA TIMUR,P2,Urban
18291,-107.6036302,TRUE,"POLYGON ((107.12219 -6.355659, 107.122549 -6.355659, 107.122549 -6.3553, 107.12219 -6.3553, 107.12219 -6.355659))",,,,,,,,,,JAWA BARAT,BEKASI,CIKARANG SELATAN,32_16_19,54.03237402,KAB. BEKASI_cikarang selatan,cikarang selatan,KAB. BEKASI,P1,Urban
18238,-108.1523742,TRUE,"POLYGON ((107.164599 -6.177397, 107.164958 -6.177397, 107.164958 -6.177037, 107.164599 -6.177037, 107.164599 -6.177397))",,,,,,,,,,JAWA BARAT,BEKASI,SUKATANI,32_16_15,38.30431256,KAB. BEKASI_sukatani,sukatani,KAB. BEKASI,P2,Urban
18188,-108.0806576,TRUE,"POLYGON ((106.90619 -6.521342, 106.90655 -6.521342, 106.90655 -6.520983, 106.90619 -6.520983, 106.90619 -6.521342))",,,,,,,,,,JAWA BARAT,BOGOR,CITEUREUP,32_1_3,69.2717829,KAB. BOGOR_citeureup,citeureup,KAB. BOGOR,P1,Urban
18086,-109.1859449,TRUE,"POLYGON ((107.357237 -6.227713, 107.357597 -6.227713, 107.357597 -6.227353, 107.357237 -6.227353, 107.357237 -6.227713))",,,,,,,,,,JAWA BARAT,KARAWANG,RAWAMERTA,32_15_18,51.32453001,KAB. KARAWANG_rawamerta,rawamerta,KAB. KARAWANG,P2,SubUrban
17955,-108.1222501,TRUE,"POLYGON ((107.508185 -6.391599, 107.508545 -6.391599, 107.508545 -6.39124, 107.508185 -6.39124, 107.508185 -6.391599))",,,,,,,,,,JAWA BARAT,KARAWANG,KOTA BARU,32_15_25,33.88357556,KAB. KARAWANG_kota baru,kota baru,KAB. KARAWANG,P2,Urban
17940,-114.0752508,TRUE,"POLYGON ((107.062529 -6.417116, 107.062889 -6.417116, 107.062889 -6.416757, 107.062529 -6.416757, 107.062529 -6.417116))",,,,,,,,,,JAWA BARAT,BEKASI,SERANG BARU,32_16_21,59.41833543,KAB. BEKASI_serang baru,serang baru,KAB. BEKASI,P2,SubUrban
17861,-106.5299255,TRUE,"POLYGON ((107.103142 -6.207946, 107.103501 -6.207946, 107.103501 -6.207586, 107.103142 -6.207586, 107.103142 -6.207946))",,,,,,,,,,JAWA BARAT,BEKASI,CIBITUNG,32_16_7,44.29257541,KAB. BEKASI_cibitung,cibitung,KAB. BEKASI,P2,Urban
17752,-107.1686571,TRUE,"POLYGON ((106.878157 -6.40885, 106.878517 -6.40885, 106.878517 -6.408491, 106.878157 -6.408491, 106.878157 -6.40885))",,,,,,,,,,JAWA BARAT,KOTA DEPOK,TAPOS,32_76_10,33.62670062,KOTA DEPOK_tapos,tapos,KOTA DEPOK,P1,Urban
17701,-105.7166262,TRUE,"POLYGON ((107.088047 -6.334814, 107.088406 -6.334814, 107.088406 -6.334454, 107.088047 -6.334454, 107.088047 -6.334814))",,,,,,,,,,JAWA BARAT,BEKASI,CIKARANG BARAT,32_16_8,54.24539734,KAB. BEKASI_cikarang barat,cikarang barat,KAB. BEKASI,P1,Urban
17631,-109.1830866,TRUE,"POLYGON ((107.121471 -6.261137, 107.12183 -6.261137, 107.12183 -6.260777, 107.121471 -6.260777, 107.121471 -6.261137))",,,,,,,,,,JAWA BARAT,BEKASI,CIKARANG BARAT,32_16_8,54.24539734,KAB. BEKASI_cikarang barat,cikarang barat,KAB. BEKASI,P1,Urban
17620,-107.1009648,TRUE,"POLYGON ((107.575393 -6.280904, 107.575753 -6.280904, 107.575753 -6.280544, 107.575393 -6.280544, 107.575393 -6.280904))",,,,,,,,,,JAWA BARAT,KARAWANG,CILAMAYA WETAN,32_15_15,75.25866445,KAB. KARAWANG_cilamaya wetan,cilamaya wetan,KAB. KARAWANG,P2,SubUrban
17556,-116.4917977,TRUE,"POLYGON ((107.133331 -6.223759, 107.133691 -6.223759, 107.133691 -6.2234, 107.133331 -6.2234, 107.133331 -6.223759))",,,,,,,,,,JAWA BARAT,BEKASI,SUKATANI,32_16_15,38.30431256,KAB. BEKASI_sukatani,sukatani,KAB. BEKASI,P2,Urban
17470,-105.7821981,TRUE,"POLYGON ((107.088047 -6.334454, 107.088406 -6.334454, 107.088406 -6.334095, 107.088047 -6.334095, 107.088047 -6.334454))",,,,,,,,,,JAWA BARAT,BEKASI,CIKARANG BARAT,32_16_8,54.24539734,KAB. BEKASI_cikarang barat,cikarang barat,KAB. BEKASI,P1,Urban
17231,-106.2211131,TRUE,"POLYGON ((107.521124 -6.244245, 107.521483 -6.244245, 107.521483 -6.243886, 107.521124 -6.243886, 107.521124 -6.244245))",,,,,,,,,,JAWA BARAT,KARAWANG,CILAMAYA KULON,32_15_23,68.04472284,KAB. KARAWANG_cilamaya kulon,cilamaya kulon,KAB. KARAWANG,P2,Rural
17222,-112.2994426,TRUE,"POLYGON ((107.06217 -6.412085, 107.062529 -6.412085, 107.062529 -6.411725, 107.06217 -6.411725, 107.06217 -6.412085))",,,,,,,,,,JAWA BARAT,BEKASI,SERANG BARU,32_16_21,59.41833543,KAB. BEKASI_serang baru,serang baru,KAB. BEKASI,P2,SubUrban
17167,-107.8938079,TRUE,"POLYGON ((106.055131 -6.41496, 106.055491 -6.41496, 106.055491 -6.414601, 106.055131 -6.414601, 106.055131 -6.41496))",,,,,,,,,,BANTEN,LEBAK,CILELES,36_2_10,163.8437857,KAB. LEBAK_cileles,cileles,KAB. LEBAK,P2,Rural
17062,-110.5126597,TRUE,"POLYGON ((106.867016 -6.679478, 106.867375 -6.679478, 106.867375 -6.679119, 106.867016 -6.679119, 106.867016 -6.679478))",,,,,,,,,,JAWA BARAT,BOGOR,CIAWI,32_1_24,47.25623734,KAB. BOGOR_ciawi,ciawi,KAB. BOGOR,P1,SubUrban
17011,-112.522074,TRUE,"POLYGON ((107.171787 -6.083953, 107.172146 -6.083953, 107.172146 -6.083593, 107.171787 -6.083593, 107.171787 -6.083953))",,,,,,,,,,JAWA BARAT,BEKASI,CABANGBUNGIN,32_16_16,49.74495994,KAB. BEKASI_cabangbungin,cabangbungin,KAB. BEKASI,P2,SubUrban
16848,-105.7156339,TRUE,"POLYGON ((107.528671 -6.394474, 107.529031 -6.394474, 107.529031 -6.394115, 107.528671 -6.394115, 107.528671 -6.394474))",,,,,,,,,,JAWA BARAT,KARAWANG,JATISARI,32_15_14,55.56644806,KAB. KARAWANG_jatisari,jatisari,KAB. KARAWANG,P2,SubUrban
16736,-106.3601219,TRUE,"POLYGON ((106.950397 -6.141816, 106.950756 -6.141816, 106.950756 -6.141457, 106.950397 -6.141457, 106.950397 -6.141816))",,,,,,,,,,DKI JAKARTA,JAKARTA UTARA,CILINCING,31_72_4,41.39118006,KOTA JAKARTA UTARA_cilincing,cilincing,KOTA JAKARTA UTARA,P1,DenseUrban
16709,-109.3071399,TRUE,"POLYGON ((107.157052 -6.404897, 107.157411 -6.404897, 107.157411 -6.404537, 107.157052 -6.404537, 107.157052 -6.404897))",,,,,,,,,,JAWA BARAT,BEKASI,SERANG BARU,32_16_21,59.41833543,KAB. BEKASI_serang baru,serang baru,KAB. BEKASI,P2,SubUrban
16692,-107.0771028,TRUE,"POLYGON ((106.743742 -6.477496, 106.744101 -6.477496, 106.744101 -6.477136, 106.743742 -6.477136, 106.743742 -6.477496))",,,,,,,,,,JAWA BARAT,BOGOR,TAJURHALANG,32_1_37,30.71886177,KAB. BOGOR_tajurhalang,tajurhalang,KAB. BOGOR,P2,SubUrban
16623,-112.3191361,TRUE,"POLYGON ((107.321657 -6.29528, 107.322016 -6.29528, 107.322016 -6.29492, 107.321657 -6.29492, 107.321657 -6.29528))",,,,,,,,,,JAWA BARAT,KARAWANG,KARAWANG BARAT,32_15_1,40.84377642,KAB. KARAWANG_karawang barat,karawang barat,KAB. KARAWANG,P2,Urban
16594,-109.15138,TRUE,"POLYGON ((107.321657 -6.418913, 107.322016 -6.418913, 107.322016 -6.418554, 107.321657 -6.418554, 107.321657 -6.418913))",,,,,,,,,,JAWA BARAT,KARAWANG,CIAMPEL,32_15_4,117.8533985,KAB. KARAWANG_ciampel,ciampel,KAB. KARAWANG,P2,SubUrban
16573,-105.5035298,TRUE,"POLYGON ((107.117158 -6.352784, 107.117518 -6.352784, 107.117518 -6.352424, 107.117158 -6.352424, 107.117158 -6.352784))",,,,,,,,,,JAWA BARAT,BEKASI,CIKARANG SELATAN,32_16_19,54.03237402,KAB. BEKASI_cikarang selatan,cikarang selatan,KAB. BEKASI,P1,Urban
16409,-109.8454507,TRUE,"POLYGON ((107.040606 -6.145769, 107.040965 -6.145769, 107.040965 -6.14541, 107.040606 -6.14541, 107.040606 -6.145769))",,,,,,,,,,JAWA BARAT,BEKASI,BABELAN,32_16_2,66.24684024,KAB. BEKASI_babelan,babelan,KAB. BEKASI,P1,Urban
16309,-106.1018456,TRUE,"POLYGON ((107.017964 -6.157989, 107.018323 -6.157989, 107.018323 -6.15763, 107.017964 -6.15763, 107.017964 -6.157989))",,,,,,,,,,JAWA BARAT,BEKASI,BABELAN,32_16_2,66.24684024,KAB. BEKASI_babelan,babelan,KAB. BEKASI,P1,Urban
16257,-105.6175801,TRUE,"POLYGON ((107.231807 -6.005244, 107.232166 -6.005244, 107.232166 -6.004885, 107.231807 -6.004885, 107.231807 -6.005244))",,,,,,,,,,JAWA BARAT,KARAWANG,TIRTAJAYA,32_15_9,107.9043614,KAB. KARAWANG_tirtajaya,tirtajaya,KAB. KARAWANG,P2,SubUrban
16211,-116.8608352,TRUE,"POLYGON ((107.164958 -6.079999, 107.165318 -6.079999, 107.165318 -6.07964, 107.164958 -6.07964, 107.164958 -6.079999))",,,,,,,,,,JAWA BARAT,BEKASI,CABANGBUNGIN,32_16_16,49.74495994,KAB. BEKASI_cabangbungin,cabangbungin,KAB. BEKASI,P2,SubUrban
16059,-109.6512236,TRUE,"POLYGON ((106.479583 -6.105157, 106.479942 -6.105157, 106.479942 -6.104798, 106.479583 -6.104798, 106.479583 -6.105157))",,,,,,,,,,BANTEN,TANGERANG,KEMIRI,36_3_9,35.96034262,KAB. TANGERANG_kemiri,kemiri,KAB. TANGERANG,P2,SubUrban
16056,-109.8574365,TRUE,"POLYGON ((107.087328 -6.335173, 107.087687 -6.335173, 107.087687 -6.334814, 107.087328 -6.334814, 107.087328 -6.335173))",,,,,,,,,,JAWA BARAT,BEKASI,CIKARANG BARAT,32_16_8,54.24539734,KAB. BEKASI_cikarang barat,cikarang barat,KAB. BEKASI,P1,Urban
15976,-105.5358663,TRUE,"POLYGON ((107.561017 -6.25934, 107.561377 -6.25934, 107.561377 -6.25898, 107.561017 -6.25898, 107.561017 -6.25934))",,,,,,,,,,JAWA BARAT,KARAWANG,CILAMAYA WETAN,32_15_15,75.25866445,KAB. KARAWANG_cilamaya wetan,cilamaya wetan,KAB. KARAWANG,P2,SubUrban
15760,-110.8789975,TRUE,"POLYGON ((107.090203 -6.365722, 107.090563 -6.365722, 107.090563 -6.365363, 107.090203 -6.365363, 107.090203 -6.365722))",,,,,,,,,,JAWA BARAT,BEKASI,SERANG BARU,32_16_21,59.41833543,KAB. BEKASI_serang baru,serang baru,KAB. BEKASI,P2,SubUrban
15670,-107.0218251,TRUE,"POLYGON ((107.089844 -6.221962, 107.090203 -6.221962, 107.090203 -6.221603, 107.089844 -6.221603, 107.089844 -6.221962))",,,,,,,,,,JAWA BARAT,BEKASI,CIBITUNG,32_16_7,44.29257541,KAB. BEKASI_cibitung,cibitung,KAB. BEKASI,P2,Urban
15668,-110.9680878,TRUE,"POLYGON ((107.472964 -6.294561, 107.473324 -6.294561, 107.473324 -6.294202, 107.472964 -6.294202, 107.472964 -6.294561))",,,,,,,,,,JAWA BARAT,KARAWANG,TIRTAMULYA,32_15_16,47.67674742,KAB. KARAWANG_tirtamulya,tirtamulya,KAB. KARAWANG,P2,SubUrban
15653,-111.6900275,TRUE,"POLYGON ((106.692347 -6.280904, 106.692707 -6.280904, 106.692707 -6.280544, 106.692347 -6.280544, 106.692347 -6.280904))",,,,,,,,,,BANTEN,KOTA TANGERANG SELATAN,PONDOK AREN,36_74_3,30.084369,KOTA TANGERANG SELATAN_pondok aren,pondok aren,KOTA TANGERANG SELATAN,P1,DenseUrban
15555,-109.3838637,TRUE,"POLYGON ((106.020629 -6.793049, 106.020988 -6.793049, 106.020988 -6.792689, 106.020629 -6.792689, 106.020629 -6.793049))",,,,,,,,,,BANTEN,LEBAK,MALINGPING,36_2_1,110.4624136,KAB. LEBAK_malingping,malingping,KAB. LEBAK,P2,Rural
15353,-106.5786491,TRUE,"POLYGON ((107.383833 -6.068498, 107.384192 -6.068498, 107.384192 -6.068139, 107.383833 -6.068139, 107.383833 -6.068498))",,,,,,,,,,JAWA BARAT,KARAWANG,PEDES,32_15_10,68.81950401,KAB. KARAWANG_pedes,pedes,KAB. KARAWANG,P2,SubUrban
15271,-109.8593412,TRUE,"POLYGON ((107.228572 -6.000572, 107.228932 -6.000572, 107.228932 -6.000212, 107.228572 -6.000212, 107.228572 -6.000572))",,,,,,,,,,JAWA BARAT,KARAWANG,TIRTAJAYA,32_15_9,107.9043614,KAB. KARAWANG_tirtajaya,tirtajaya,KAB. KARAWANG,P2,SubUrban
15257,-115.8404011,TRUE,"POLYGON ((107.143754 -6.110189, 107.144113 -6.110189, 107.144113 -6.109829, 107.143754 -6.109829, 107.143754 -6.110189))",,,,,,,,,,JAWA BARAT,BEKASI,SUKAKARYA,32_16_14,48.55052981,KAB. BEKASI_sukakarya,sukakarya,KAB. BEKASI,P2,SubUrban
15234,-114.5072863,TRUE,"POLYGON ((107.348971 -6.164458, 107.349331 -6.164458, 107.349331 -6.164099, 107.348971 -6.164099, 107.348971 -6.164458))",,,,,,,,,,JAWA BARAT,KARAWANG,KUTAWALUYA,32_15_7,52.40073,KAB. KARAWANG_kutawaluya,kutawaluya,KAB. KARAWANG,P2,SubUrban
15221,-108.223507,TRUE,"POLYGON ((107.021917 -6.156551, 107.022277 -6.156551, 107.022277 -6.156192, 107.021917 -6.156192, 107.021917 -6.156551))",,,,,,,,,,JAWA BARAT,BEKASI,BABELAN,32_16_2,66.24684024,KAB. BEKASI_babelan,babelan,KAB. BEKASI,P1,Urban
15209,-107.7914393,TRUE,"POLYGON ((107.222822 -6.212258, 107.223181 -6.212258, 107.223181 -6.211899, 107.222822 -6.211899, 107.222822 -6.212258))",,,,,,,,,,JAWA BARAT,BEKASI,KARANG BAHAGIA,32_16_10,46.10441489,KAB. BEKASI_karang bahagia,karang bahagia,KAB. BEKASI,P2,SubUrban
15167,-108.7176765,TRUE,"POLYGON ((107.381317 -6.345596, 107.381677 -6.345596, 107.381677 -6.345236, 107.381317 -6.345236, 107.381317 -6.345596))",,,,,,,,,,JAWA BARAT,KARAWANG,KLARI,32_15_5,73.49306609,KAB. KARAWANG_klari,klari,KAB. KARAWANG,P1,Urban
15133,-105.5143726,TRUE,"POLYGON ((107.300452 -6.201476, 107.300812 -6.201476, 107.300812 -6.201117, 107.300452 -6.201117, 107.300452 -6.201476))",,,,,,,,,,JAWA BARAT,KARAWANG,RENGASDENGKLOK,32_15_6,41.04474786,KAB. KARAWANG_rengasdengklok,rengasdengklok,KAB. KARAWANG,P1,SubUrban
15031,-112.6428714,TRUE,"POLYGON ((107.106017 -5.981164, 107.106376 -5.981164, 107.106376 -5.980805, 107.106017 -5.980805, 107.106017 -5.981164))",,,,,,,,,,JAWA BARAT,KARAWANG,PAKISJAYA,32_15_12,68.02760043,KAB. KARAWANG_pakisjaya,pakisjaya,KAB. KARAWANG,P2,SubUrban
14982,-107.9004138,TRUE,"POLYGON ((107.024792 -6.210461, 107.025152 -6.210461, 107.025152 -6.210102, 107.024792 -6.210102, 107.024792 -6.210461))",,,,,,,,,,JAWA BARAT,KOTA BEKASI,BEKASI UTARA,32_75_3,21.41232528,KOTA BEKASI_bekasi utara,bekasi utara,KOTA BEKASI,P1,Urban
14911,-109.953256,TRUE,"POLYGON ((107.244745 -6.15152, 107.245105 -6.15152, 107.245105 -6.15116, 107.244745 -6.15116, 107.244745 -6.15152))",,,,,,,,,,JAWA BARAT,BEKASI,PEBAYURAN,32_16_13,95.3255672,KAB. BEKASI_pebayuran,pebayuran,KAB. BEKASI,P2,SubUrban
14581,-105.1092518,TRUE,"POLYGON ((107.131894 -6.353143, 107.132253 -6.353143, 107.132253 -6.352784, 107.131894 -6.352784, 107.131894 -6.353143))",,,,,,,,,,JAWA BARAT,BEKASI,CIKARANG SELATAN,32_16_19,54.03237402,KAB. BEKASI_cikarang selatan,cikarang selatan,KAB. BEKASI,P1,Urban
14443,-105.2435782,TRUE,"POLYGON ((106.792979 -6.481808, 106.793339 -6.481808, 106.793339 -6.481449, 106.792979 -6.481449, 106.792979 -6.481808))",,,,,,,,,,JAWA BARAT,BOGOR,BOJONG GEDE,32_1_13,29.42146665,KAB. BOGOR_bojong gede,bojong gede,KAB. BOGOR,P2,Urban
14392,-111.2511812,TRUE,"POLYGON ((107.363707 -6.081437, 107.364066 -6.081437, 107.364066 -6.081077, 107.363707 -6.081077, 107.363707 -6.081437))",,,,,,,,,,JAWA BARAT,KARAWANG,PEDES,32_15_10,68.81950401,KAB. KARAWANG_pedes,pedes,KAB. KARAWANG,P2,SubUrban
14307,-111.0506745,TRUE,"POLYGON ((107.516092 -6.35494, 107.516452 -6.35494, 107.516452 -6.354581, 107.516092 -6.354581, 107.516092 -6.35494))",,,,,,,,,,JAWA BARAT,KARAWANG,JATISARI,32_15_14,55.56644806,KAB. KARAWANG_jatisari,jatisari,KAB. KARAWANG,P2,SubUrban
14290,-110.7023793,TRUE,"POLYGON ((106.542837 -6.306421, 106.543196 -6.306421, 106.543196 -6.306062, 106.542837 -6.306062, 106.542837 -6.306421))",,,,,,,,,,BANTEN,TANGERANG,PANONGAN,36_3_19,36.54974111,KAB. TANGERANG_panongan,panongan,KAB. TANGERANG,P1,SubUrban
14279,-107.9261153,TRUE,"POLYGON ((106.950756 -6.944356, 106.951115 -6.944356, 106.951115 -6.943997, 106.950756 -6.943997, 106.950756 -6.944356))",,,,,,,,,,JAWA BARAT,KOTA SUKABUMI,CIBEUREUM,32_72_7,9.222242935,KOTA SUKABUMI_cibeureum,cibeureum,KOTA SUKABUMI,P2,Urban
14276,-112.5364948,TRUE,"POLYGON ((107.10997 -6.585675, 107.11033 -6.585675, 107.11033 -6.585316, 107.10997 -6.585316, 107.10997 -6.585675))",,,,,,,,,,JAWA BARAT,BOGOR,TANJUNGSARI,32_1_36,151.0972891,KAB. BOGOR_tanjungsari,tanjungsari,KAB. BOGOR,P2,Rural
14245,-114.0223938,TRUE,"POLYGON ((106.013081 -6.368238, 106.013441 -6.368238, 106.013441 -6.367879, 106.013081 -6.367879, 106.013081 -6.368238))",,,,,,,,,,BANTEN,PANDEGLANG,CIPEUCANG,36_1_15,28.35986436,KAB. PANDEGLANG_cipeucang,cipeucang,KAB. PANDEGLANG,P2,Rural
14226,-110.702165,TRUE,"POLYGON ((107.252293 -6.01962, 107.252652 -6.01962, 107.252652 -6.019261, 107.252293 -6.019261, 107.252293 -6.01962))",,,,,,,,,,JAWA BARAT,KARAWANG,TIRTAJAYA,32_15_9,107.9043614,KAB. KARAWANG_tirtajaya,tirtajaya,KAB. KARAWANG,P2,SubUrban
14184,-109.7600818,TRUE,"POLYGON ((106.897924 -6.586753, 106.898284 -6.586753, 106.898284 -6.586394, 106.897924 -6.586394, 106.897924 -6.586753))",,,,,,,,,,JAWA BARAT,BOGOR,BABAKAN MADANG,32_1_5,92.55187325,KAB. BOGOR_babakan madang,babakan madang,KAB. BOGOR,P1,Urban
14178,-107.3687403,TRUE,"POLYGON ((107.096313 -6.288811, 107.096672 -6.288811, 107.096672 -6.288451, 107.096313 -6.288451, 107.096313 -6.288811))",,,,,,,,,,JAWA BARAT,BEKASI,CIKARANG BARAT,32_16_8,54.24539734,KAB. BEKASI_cikarang barat,cikarang barat,KAB. BEKASI,P1,Urban
14175,-106.6508642,TRUE,"POLYGON ((107.040606 -6.146848, 107.040965 -6.146848, 107.040965 -6.146488, 107.040606 -6.146488, 107.040606 -6.146848))",,,,,,,,,,JAWA BARAT,BEKASI,BABELAN,32_16_2,66.24684024,KAB. BEKASI_babelan,babelan,KAB. BEKASI,P1,Urban
14175,-106.8865608,TRUE,"POLYGON ((107.112486 -6.353143, 107.112845 -6.353143, 107.112845 -6.352784, 107.112486 -6.352784, 107.112486 -6.353143))",,,,,,,,,,JAWA BARAT,BEKASI,CIKARANG SELATAN,32_16_19,54.03237402,KAB. BEKASI_cikarang selatan,cikarang selatan,KAB. BEKASI,P1,Urban
14167,-108.2827698,TRUE,"POLYGON ((107.148785 -6.315047, 107.149145 -6.315047, 107.149145 -6.314687, 107.148785 -6.314687, 107.148785 -6.315047))",,,,,,,,,,JAWA BARAT,BEKASI,CIKARANG SELATAN,32_16_19,54.03237402,KAB. BEKASI_cikarang selatan,cikarang selatan,KAB. BEKASI,P1,Urban
14135,-108.2144323,TRUE,"POLYGON ((107.150582 -6.018182, 107.150942 -6.018182, 107.150942 -6.017823, 107.150582 -6.017823, 107.150582 -6.018182))",,,,,,,,,,JAWA BARAT,KARAWANG,PAKISJAYA,32_15_12,68.02760043,KAB. KARAWANG_pakisjaya,pakisjaya,KAB. KARAWANG,P2,SubUrban
14093,-114.6457106,TRUE,"POLYGON ((107.132612 -6.349549, 107.132972 -6.349549, 107.132972 -6.34919, 107.132612 -6.34919, 107.132612 -6.349549))",,,,,,,,,,JAWA BARAT,BEKASI,CIKARANG SELATAN,32_16_19,54.03237402,KAB. BEKASI_cikarang selatan,cikarang selatan,KAB. BEKASI,P1,Urban
14072,-113.5181211,TRUE,"POLYGON ((107.507826 -6.367519, 107.508185 -6.367519, 107.508185 -6.36716, 107.507826 -6.36716, 107.507826 -6.367519))",,,,,,,,,,JAWA BARAT,KARAWANG,JATISARI,32_15_14,55.56644806,KAB. KARAWANG_jatisari,jatisari,KAB. KARAWANG,P2,SubUrban
14043,-107.1098056,TRUE,"POLYGON ((107.033059 -6.326907, 107.033418 -6.326907, 107.033418 -6.326548, 107.033059 -6.326548, 107.033059 -6.326907))",,,,,,,,,,JAWA BARAT,BEKASI,SETU,32_16_18,60.20719115,KAB. BEKASI_setu,setu,KAB. BEKASI,P1,SubUrban
13964,-106.7825838,TRUE,"POLYGON ((107.387427 -6.33697, 107.387786 -6.33697, 107.387786 -6.336611, 107.387427 -6.336611, 107.387427 -6.33697))",,,,,,,,,,JAWA BARAT,KARAWANG,KLARI,32_15_5,73.49306609,KAB. KARAWANG_klari,klari,KAB. KARAWANG,P1,Urban
13897,-105.6007052,TRUE,"POLYGON ((107.387786 -6.104438, 107.388146 -6.104438, 107.388146 -6.104079, 107.387786 -6.104079, 107.387786 -6.104438))",,,,,,,,,,JAWA BARAT,KARAWANG,PEDES,32_15_10,68.81950401,KAB. KARAWANG_pedes,pedes,KAB. KARAWANG,P2,SubUrban
