Polygon_Name,Concatenate,rsrp-pop ,RSRP Percentage,RSRP-AVG,Review (Detail Reason)
1040_PASAR KEDOYA,1040_PASAR KEDOYA|4425141E_CO|420212|9,672,24%,-87.05803571,"NOT GO -> Small Building, covered by Surrounding"
1041_PASAR MANGGA BESAR,1041_PASAR MANGGA BESAR|MC4424759E_CO|421132|3,223,5%,-106.1973094,"NOT GO -> Small Building, covered by Surrounding"
1041_PASAR MANGGA BESAR,1041_PASAR MANGGA BESAR|MC4424759E_CO|421132|6,2674,61%,-104.7610322,"NOT GO -> Small Building, covered by Surrounding"
1041_PASAR MANGGA BESAR,1041_PASAR MANGGA BESAR|MC4424759E_CO|421132|9,1271,29%,-99.10149489,"NOT GO -> Small Building, covered by Surrounding"
1042_PASAR PAGI,1042_PASAR PAGI|4413413E_CO|420479|4,3205,37%,-80.98034321,NOT GO -> Good Coverage from Surrounding
1042_PASAR PAGI,1042_PASAR PAGI|4413413E_CO|420479|7,4987,58%,-80.79005414,NOT GO -> Good Coverage from Surrounding
1043_PASAR PECAH KULIT,1043_PASAR PECAH KULIT|441PL005E_CO|421090|24,809,7%,-89.38071693,"NOT GO -> Small Building, covered by Surrounding"
1043_PASAR PECAH KULIT,1043_PASAR PECAH KULIT|4424890E-LTE-NANAS-JAYAKARTA|420185|4,1002,9%,-92.87125749,"NOT GO -> Small Building, covered by Surrounding"
1043_PASAR PECAH KULIT,1043_PASAR PECAH KULIT|4424890E-LTE-NANAS-JAYAKARTA|420185|7,795,7%,-97.57861635,"NOT GO -> Small Building, covered by Surrounding"
1043_PASAR PECAH KULIT,1043_PASAR PECAH KULIT|4425593E_CO|420245|6,3913,36%,-86.24584718,"NOT GO -> Small Building, covered by Surrounding"
1043_PASAR PECAH KULIT,1043_PASAR PECAH KULIT|4425593E_CO|420245|9,3367,31%,-91.93109593,"NOT GO -> Small Building, covered by Surrounding"
1044_PASAR PEJAGALAN,1044_PASAR PEJAGALAN|4424080E_CO|420646|4,8304,42%,-80.47447013,"NOT GO -> Small Building, covered by Surrounding"
1044_PASAR PEJAGALAN,1044_PASAR PEJAGALAN|4424080E_CO|420646|5,1110,6%,-86.32522523,"NOT GO -> Small Building, covered by Surrounding"
1044_PASAR PEJAGALAN,1044_PASAR PEJAGALAN|4424080E_CO|420646|7,6232,31%,-84.3279846,"NOT GO -> Small Building, covered by Surrounding"
1044_PASAR PEJAGALAN,1044_PASAR PEJAGALAN|4424080E_CO|420646|8,2602,13%,-84.38739431,"NOT GO -> Small Building, covered by Surrounding"
1045_PASAR PETAK IX,1045_PASAR PETAK IX|441A399E_CO|420475|14,1641,28%,-87.29981718,"NOT GO -> Small Building, covered by Surrounding"
1045_PASAR PETAK IX,1045_PASAR PETAK IX|441A399E_CO|420475|17,1220,21%,-92.32377049,"NOT GO -> Small Building, covered by Surrounding"
1045_PASAR PETAK IX,1045_PASAR PETAK IX|441PL008E_CO|421103|24,1215,21%,-94.49711934,"NOT GO -> Small Building, covered by Surrounding"
1045_PASAR PETAK IX,1045_PASAR PETAK IX|4425486E_CO|420237|7,1136,20%,-95.4084507,"NOT GO -> Small Building, covered by Surrounding"
1046_PASAR POS PENGUMBEN,1046_PASAR POS PENGUMBEN|4431400E|430259|1,911,13%,-91.65312843,"NOT GO -> Small Building, covered by Surrounding"
1046_PASAR POS PENGUMBEN,1046_PASAR POS PENGUMBEN|4431400E|430259|7,400,6%,-97.94,"NOT GO -> Small Building, covered by Surrounding"
1046_PASAR POS PENGUMBEN,1046_PASAR POS PENGUMBEN|4433097E_C2|431143|6,599,9%,-97.99499165,"NOT GO -> Small Building, covered by Surrounding"
1046_PASAR POS PENGUMBEN,1046_PASAR POS PENGUMBEN|MC4432273E_CO|430084|3,827,12%,-86.63361548,"NOT GO -> Small Building, covered by Surrounding"
1046_PASAR POS PENGUMBEN,1046_PASAR POS PENGUMBEN|MC4432273E_CO|430084|5,2145,31%,-89.62703963,"NOT GO -> Small Building, covered by Surrounding"
1046_PASAR POS PENGUMBEN,1046_PASAR POS PENGUMBEN|MC4432273E_CO|430084|8,1150,17%,-92.00956522,"NOT GO -> Small Building, covered by Surrounding"
1047_PASAR SAWAH BESAR,1047_PASAR SAWAH BESAR|4412171E|410299|6,4128,38%,-96.83333333,"NOT GO -> Small Building, covered by Surrounding"
1047_PASAR SAWAH BESAR,1047_PASAR SAWAH BESAR|4412171E|410299|9,4961,46%,-97.45313445,"NOT GO -> Small Building, covered by Surrounding"
1047_PASAR SAWAH BESAR,1047_PASAR SAWAH BESAR|4415033E|410203|14,896,8%,-97.72879464,"NOT GO -> Small Building, covered by Surrounding"
1048_PASAR SLIPI,1048_PASAR SLIPI|441PX180E_CO|421395|27,339,5%,-99.98230088,"NOT GO -> Small Building, covered by Surrounding"
1048_PASAR SLIPI,1048_PASAR SLIPI|4424740E-LTE-ANGGREK-GARDU|420175|1,357,6%,-98.05322129,"NOT GO -> Small Building, covered by Surrounding"
1048_PASAR SLIPI,1048_PASAR SLIPI|442PC232E_CO|420859|12,1010,16%,-103.4811881,"NOT GO -> Small Building, covered by Surrounding"
1048_PASAR SLIPI,1048_PASAR SLIPI|442PC232E_CO|420859|15,1010,16%,-92.50792079,"NOT GO -> Small Building, covered by Surrounding"
1048_PASAR SLIPI,1048_PASAR SLIPI|442PC232E_CO|420859|18,1333,21%,-95.54463616,"NOT GO -> Small Building, covered by Surrounding"
1048_PASAR SLIPI,1048_PASAR SLIPI|SH4424898E_CO|420847|2,408,6%,-98.3504902,"NOT GO -> Small Building, covered by Surrounding"
1048_PASAR SLIPI,1048_PASAR SLIPI|SH4424898E_CO|420847|4,988,15%,-95.99291498,"NOT GO -> Small Building, covered by Surrounding"
1049_PASAR TIMBUL BARAT,1049_PASAR TIMBUL BARAT|4424733E|421219|4,5017,46%,-87.55212278,"NOT GO -> Small Building, covered by Surrounding"
1049_PASAR TIMBUL BARAT,1049_PASAR TIMBUL BARAT|4424733E|421219|7,5711,52%,-87.13973034,"NOT GO -> Small Building, covered by Surrounding"
105_Rspantaiindahkapukaca,105_Rspantaiindahkapukaca|441PL201E_C2|421214|18,2873,30%,-86.04246432,NOT GO -> Have Pico
105_Rspantaiindahkapukaca,105_Rspantaiindahkapukaca|441PL201E_CO|420951|5,496,5%,-74.77419355,NOT GO -> Have Pico
105_Rspantaiindahkapukaca,105_Rspantaiindahkapukaca|441PL350E|421265|4,1155,12%,-81.15064935,NOT GO -> Have Pico
105_Rspantaiindahkapukaca,105_Rspantaiindahkapukaca|SH4422016E|421022|6,3439,36%,-76.91480081,NOT GO -> Have Pico
1050_PASAR TOMANG BARAT,1050_PASAR TOMANG BARAT|4425121E_C2|421164|6,10603,43%,-73.00452702,NOT GO -> Have Pico
1050_PASAR TOMANG BARAT,1050_PASAR TOMANG BARAT|4425121E_C2|421164|9,8130,33%,-70.58265683,NOT GO -> Have Pico
1050_PASAR TOMANG BARAT,1050_PASAR TOMANG BARAT|4432011E|421414|8,1411,6%,-75.88802268,NOT GO -> Have Pico
1051_PASAR BATA PUTIH,1051_PASAR BATA PUTIH|441PC346E-LTE-BINUS|430351|13,379,10%,-85.81794195,"NOT GO -> Small Building, covered by Surrounding"
1051_PASAR BATA PUTIH,1051_PASAR BATA PUTIH|441PC346E-LTE-BINUS|430351|16,1729,44%,-79.8768074,"NOT GO -> Small Building, covered by Surrounding"
1051_PASAR BATA PUTIH,1051_PASAR BATA PUTIH|441PC346E-LTE-BINUS|430351|19,807,21%,-85.88351921,"NOT GO -> Small Building, covered by Surrounding"
1051_PASAR BATA PUTIH,1051_PASAR BATA PUTIH|4435504E_CO|430066|6,484,12%,-91.36157025,"NOT GO -> Small Building, covered by Surrounding"
1052_PASAR BLOK A,1052_PASAR BLOK A|4431433E_CO|430465|3,696,8%,-90.31609195,NOT GO -> Covered by Solution at Surrounding
1052_PASAR BLOK A,1052_PASAR BLOK A|4431570E_CO|430472|5,3938,44%,-80.87506348,NOT GO -> Covered by Solution at Surrounding
1052_PASAR BLOK A,1052_PASAR BLOK A|4431570E_CO|430472|8,2093,23%,-84.04061156,NOT GO -> Covered by Solution at Surrounding
1052_PASAR BLOK A,1052_PASAR BLOK A|4435131E_CO|430142|17,585,7%,-90.88034188,NOT GO -> Covered by Solution at Surrounding
1052_PASAR BLOK A,1052_PASAR BLOK A|443MC5053E|430634|4,1072,12%,-80.50093284,NOT GO -> Covered by Solution at Surrounding
1053_PASAR BUKIT DURI,1053_PASAR BUKIT DURI|SH4431777E_CO|430450|4,38001,62%,-76.98034262,"NOT GO -> Small Building, covered by Surrounding"
1053_PASAR BUKIT DURI,1053_PASAR BUKIT DURI|SH4431777E_CO|430450|7,22615,37%,-76.51828432,"NOT GO -> Small Building, covered by Surrounding"
1054_PASAR CIDODOL,1054_PASAR CIDODOL|4431760E_BB|431057|6,12474,19%,-72.64053231,NOT GO -> Good Coverage from Surrounding
1054_PASAR CIDODOL,1054_PASAR CIDODOL|4431760E_BB|431057|9,24737,38%,-75.98722561,NOT GO -> Good Coverage from Surrounding
1054_PASAR CIDODOL,1054_PASAR CIDODOL|4431760E|430935|4,3346,5%,-66.61297071,NOT GO -> Good Coverage from Surrounding
1054_PASAR CIDODOL,1054_PASAR CIDODOL|4431760E|430935|5,17231,27%,-67.54105972,NOT GO -> Good Coverage from Surrounding
1055_PASAR CIPETE,1055_PASAR CIPETE|4413459E_CO|430152|2,416,8%,-98.24038462,"NOT GO -> Small Building, covered by Surrounding"
1055_PASAR CIPETE,1055_PASAR CIPETE|4413459E_CO|430152|3,455,9%,-87.17802198,"NOT GO -> Small Building, covered by Surrounding"
1055_PASAR CIPETE,1055_PASAR CIPETE|4413459E_CO|430152|4,1260,25%,-97.2452381,"NOT GO -> Small Building, covered by Surrounding"
1055_PASAR CIPETE,1055_PASAR CIPETE|4413459E_CO|430152|6,1010,20%,-86.29009901,"NOT GO -> Small Building, covered by Surrounding"
1055_PASAR CIPETE,1055_PASAR CIPETE|4413459E_CO|430152|7,337,7%,-98.65875371,"NOT GO -> Small Building, covered by Surrounding"
1055_PASAR CIPETE,1055_PASAR CIPETE|4413459E_CO|430152|9,867,17%,-89.13148789,"NOT GO -> Small Building, covered by Surrounding"
1056_PASAR CIPETE SELATAN,1056_PASAR CIPETE SELATAN|4432243E_CO|430196|2,2247,9%,-76.9706275,"NOT GO -> Small Building, covered by Surrounding"
1056_PASAR CIPETE SELATAN,1056_PASAR CIPETE SELATAN|4432243E_CO|430196|5,12550,48%,-80.60031873,"NOT GO -> Small Building, covered by Surrounding"
1056_PASAR CIPETE SELATAN,1056_PASAR CIPETE SELATAN|4432243E_CO|430196|8,10738,41%,-82.11817843,"NOT GO -> Small Building, covered by Surrounding"
1057_PASAR CIPULIR,1057_PASAR CIPULIR|4410931E_CO|430459|4,3740,11%,-80.96764706,NOT GO -> Good Coverage from Surrounding
1057_PASAR CIPULIR,1057_PASAR CIPULIR|4410931E_CO|430459|7,7485,22%,-82.44582498,NOT GO -> Good Coverage from Surrounding
1057_PASAR CIPULIR,1057_PASAR CIPULIR|441PC477E|430658|4,7608,22%,-87.01577287,NOT GO -> Good Coverage from Surrounding
1057_PASAR CIPULIR,1057_PASAR CIPULIR|441PC477E|430658|7,7457,22%,-91.13222476,NOT GO -> Good Coverage from Surrounding
1057_PASAR CIPULIR,1057_PASAR CIPULIR|441PL265E_CO|430905|34,6383,19%,-79.72270092,NOT GO -> Good Coverage from Surrounding
1058_PASAR KARET BELAKANG,1058_PASAR KARET BELAKANG|4411274E_CO|430032|2,4618,23%,-90.89432655,OK -> GO with Change SOW
1058_PASAR KARET BELAKANG,1058_PASAR KARET BELAKANG|4411274E|430903|25,6778,34%,-91.36072588,OK -> GO with Change SOW
1058_PASAR KARET BELAKANG,1058_PASAR KARET BELAKANG|4411274E|430903|28,5993,30%,-96.52444519,OK -> GO with Change SOW
1059_PASAR KARET PEDURENAN,1059_PASAR KARET PEDURENAN|441PL062E_CO|430943|24,3066,9%,-81.77886497,NOT GO -> Good Coverage from Surrounding
1059_PASAR KARET PEDURENAN,1059_PASAR KARET PEDURENAN|4435023E_CO|430018|15,16695,46%,-80.15609464,NOT GO -> Good Coverage from Surrounding
1059_PASAR KARET PEDURENAN,1059_PASAR KARET PEDURENAN|4435023E_CO|430018|18,8967,25%,-85.14174194,NOT GO -> Good Coverage from Surrounding
1059_PASAR KARET PEDURENAN,1059_PASAR KARET PEDURENAN|4435023E_CO|430018|4,3291,9%,-75.28137344,NOT GO -> Good Coverage from Surrounding
1059_PASAR KARET PEDURENAN,1059_PASAR KARET PEDURENAN|4435023E_CO|430018|7,1901,5%,-83.13887428,NOT GO -> Good Coverage from Surrounding
106_Rspluit,106_Rspluit|441PX207E-LTE-RS-PLUIT|420598|4,4621,65%,-81.7050422,NOT GO -> Have Pico
106_Rspluit,106_Rspluit|441PX207E-LTE-RS-PLUIT|420598|7,1190,17%,-85.56638655,NOT GO -> Have Pico
1060_PASAR KEBAYORAN LAMA,1060_PASAR KEBAYORAN LAMA|4431415E_CO|430075|6,850,12%,-97.91647059,OK -> GO
1060_PASAR KEBAYORAN LAMA,1060_PASAR KEBAYORAN LAMA|MC4431968E_CO|430116|2,1602,23%,-89.91073658,OK -> GO
1060_PASAR KEBAYORAN LAMA,1060_PASAR KEBAYORAN LAMA|MC4431968E_CO|430116|4,1954,28%,-98.49539406,OK -> GO
1060_PASAR KEBAYORAN LAMA,1060_PASAR KEBAYORAN LAMA|MC4431968E_CO|430116|7,1156,16%,-95.23356401,OK -> GO
1061_PASAR LENTENG AGUNG,1061_PASAR LENTENG AGUNG|4445779E_CO|440145|3,4154,16%,-72.57775638,"NOT GO -> Small Building, covered by Surrounding"
1061_PASAR LENTENG AGUNG,1061_PASAR LENTENG AGUNG|4445779E_CO|440145|6,13134,52%,-81.5226892,"NOT GO -> Small Building, covered by Surrounding"
1061_PASAR LENTENG AGUNG,1061_PASAR LENTENG AGUNG|4445779E_CO|440145|9,7581,30%,-84.5582377,"NOT GO -> Small Building, covered by Surrounding"
1062_PASAR MAMPANG PRAPATAN,1062_PASAR MAMPANG PRAPATAN|4431922E_CO|430998|6,1379,9%,-81.19216824,"NOT GO -> Small Building, covered by Surrounding"
1062_PASAR MAMPANG PRAPATAN,1062_PASAR MAMPANG PRAPATAN|4431922E_CO|430998|9,3363,21%,-82.32500743,"NOT GO -> Small Building, covered by Surrounding"
1062_PASAR MAMPANG PRAPATAN,1062_PASAR MAMPANG PRAPATAN|4435629E_CO|430149|1,3158,19%,-82.55604813,"NOT GO -> Small Building, covered by Surrounding"
1062_PASAR MAMPANG PRAPATAN,1062_PASAR MAMPANG PRAPATAN|4435629E_CO|430149|4,1884,12%,-83.24469214,"NOT GO -> Small Building, covered by Surrounding"
1062_PASAR MAMPANG PRAPATAN,1062_PASAR MAMPANG PRAPATAN|4435629E_CO|430149|7,1877,12%,-87.28449654,"NOT GO -> Small Building, covered by Surrounding"
1063_PASAR MANGGIS,1063_PASAR MANGGIS|4435006E-LTE_GUNTUR|430057|5,12080,49%,-87.45620861,"NOT GO -> Small Building, covered by Surrounding"
1063_PASAR MANGGIS,1063_PASAR MANGGIS|4435006E-LTE_GUNTUR|430057|8,5830,24%,-88.69879931,"NOT GO -> Small Building, covered by Surrounding"
1063_PASAR MANGGIS,1063_PASAR MANGGIS|MC4431780E_CO|430359|4,1880,8%,-87.25212766,"NOT GO -> Small Building, covered by Surrounding"
1063_PASAR MANGGIS,1063_PASAR MANGGIS|MC4431780E_CO|430359|7,4159,17%,-86.71387353,"NOT GO -> Small Building, covered by Surrounding"
1065_PASAR MEDE,1065_PASAR MEDE|4435186E_CO|430204|6,435,14%,-72.03908046,"NOT GO -> Small Building, covered by Surrounding"
1065_PASAR MEDE,1065_PASAR MEDE|4443326E_CO|430159|2,265,9%,-88.53962264,"NOT GO -> Small Building, covered by Surrounding"
1065_PASAR MEDE,1065_PASAR MEDE|4443326E_CO|430159|5,1223,40%,-90.41128373,"NOT GO -> Small Building, covered by Surrounding"
1065_PASAR MEDE,1065_PASAR MEDE|4443326E_CO|430159|8,1019,34%,-79.27085378,"NOT GO -> Small Building, covered by Surrounding"
1066_PASAR MELAWAI BLOK M SQUARE,1066_PASAR MELAWAI BLOK M SQUARE|MC4431405E_C2|430895|3,5016,9%,-77.94657097,"NOT GO -> Small Building, covered by Surrounding"
1066_PASAR MELAWAI BLOK M SQUARE,1066_PASAR MELAWAI BLOK M SQUARE|MC4431405E_CO|430150|4,27656,52%,-77.34506075,"NOT GO -> Small Building, covered by Surrounding"
1066_PASAR MELAWAI BLOK M SQUARE,1066_PASAR MELAWAI BLOK M SQUARE|MC4431405E_CO|430150|7,16873,32%,-79.12730398,"NOT GO -> Small Building, covered by Surrounding"
1067_PASAR MENTENG PULO,1067_PASAR MENTENG PULO|4431773E_CO|430153|14,4637,22%,-85.06836317,NOT GO -> Covered by Surrounding
1067_PASAR MENTENG PULO,1067_PASAR MENTENG PULO|4431773E_CO|430153|17,4603,21%,-87.44036498,NOT GO -> Covered by Surrounding
1067_PASAR MENTENG PULO,1067_PASAR MENTENG PULO|4435052E_CO|430197|15,5774,27%,-87.658469,NOT GO -> Covered by Surrounding
1067_PASAR MENTENG PULO,1067_PASAR MENTENG PULO|4435052E_CO|430197|18,4203,20%,-90.48179872,NOT GO -> Covered by Surrounding
1068_PASAR MINGGU,1068_PASAR MINGGU|4443339E_CO|440056|6,8739,23%,-88.59572033,NOT GO -> Good Coverage from Surrounding
1068_PASAR MINGGU,1068_PASAR MINGGU|4443339E_CO|440056|7,6417,17%,-78.57550257,NOT GO -> Good Coverage from Surrounding
1068_PASAR MINGGU,1068_PASAR MINGGU|4443339E_CO|440056|9,8847,24%,-88.82061716,NOT GO -> Good Coverage from Surrounding
1068_PASAR MINGGU,1068_PASAR MINGGU|4443475E_CO|440640|2,3150,8%,-92.57174603,NOT GO -> Good Coverage from Surrounding
1068_PASAR MINGGU,1068_PASAR MINGGU|4443475E_CO|440640|5,6104,16%,-80.55389908,NOT GO -> Good Coverage from Surrounding
1068_PASAR MINGGU,1068_PASAR MINGGU|4443475E_CO|440640|8,1971,5%,-83.4180619,NOT GO -> Good Coverage from Surrounding
1069_PASAR PESANGGRAHAN,1069_PASAR PESANGGRAHAN|4431993E_CO|430056|2,2308,15%,-96.63951473,"NOT GO -> Small Building, covered by Surrounding"
1069_PASAR PESANGGRAHAN,1069_PASAR PESANGGRAHAN|4431993E_CO|430056|5,3257,22%,-94.42155358,"NOT GO -> Small Building, covered by Surrounding"
1069_PASAR PESANGGRAHAN,1069_PASAR PESANGGRAHAN|4431993E_CO|430056|8,875,6%,-98.69714286,"NOT GO -> Small Building, covered by Surrounding"
1069_PASAR PESANGGRAHAN,1069_PASAR PESANGGRAHAN|4472061E_CO|470087|17,1043,7%,-99.52732502,"NOT GO -> Small Building, covered by Surrounding"
1069_PASAR PESANGGRAHAN,1069_PASAR PESANGGRAHAN|MC4472068E_CO|470325|4,4845,32%,-93.82848297,"NOT GO -> Small Building, covered by Surrounding"
1069_PASAR PESANGGRAHAN,1069_PASAR PESANGGRAHAN|MC4472068E_CO|470325|7,1819,12%,-98.38812534,"NOT GO -> Small Building, covered by Surrounding"
107_Sniperasgtower-MAC,107_Sniperasgtower-MAC|441PL993E|421241|14,1856,8%,-92.75700431,NOT GO -> Have Pico
107_Sniperasgtower-MAC,107_Sniperasgtower-MAC|441PL993E|421241|4,8377,37%,-86.09860332,NOT GO -> Have Pico
107_Sniperasgtower-MAC,107_Sniperasgtower-MAC|441PL993E|421241|5,6925,30%,-81.91826715,NOT GO -> Have Pico
107_Sniperasgtower-MAC,107_Sniperasgtower-MAC|541PL064N_CO|420980|16,1220,5%,-83.84508197,NOT GO -> Have Pico
107_Sniperasgtower-MAC,107_Sniperasgtower-MAC|541PL064N_CO|420980|19,1681,7%,-94.45330161,NOT GO -> Have Pico
1070_PASAR PONDOK INDAH,1070_PASAR PONDOK INDAH|MC4412240E_CO|430119|1,246,15%,-90.75609756,"NOT GO -> Small Building, covered by Surrounding"
1070_PASAR PONDOK INDAH,1070_PASAR PONDOK INDAH|MC4412240E_CO|430119|14,213,13%,-89.24413146,"NOT GO -> Small Building, covered by Surrounding"
1070_PASAR PONDOK INDAH,1070_PASAR PONDOK INDAH|MC4412240E_CO|430119|4,469,28%,-92.75692964,"NOT GO -> Small Building, covered by Surrounding"
1070_PASAR PONDOK INDAH,1070_PASAR PONDOK INDAH|MC4412240E_CO|430119|7,552,33%,-89.44565217,"NOT GO -> Small Building, covered by Surrounding"
1071_PASAR PONDOK LABU,1071_PASAR PONDOK LABU|4431871E_BB|431056|3,2023,6%,-107.0054375,"NOT GO -> Small Building, covered by Surrounding"
1071_PASAR PONDOK LABU,1071_PASAR PONDOK LABU|4431871E_BB|431056|9,2090,6%,-97.33301435,"NOT GO -> Small Building, covered by Surrounding"
1071_PASAR PONDOK LABU,1071_PASAR PONDOK LABU|4435307E_CO|430208|6,16488,50%,-91.74969675,"NOT GO -> Small Building, covered by Surrounding"
1071_PASAR PONDOK LABU,1071_PASAR PONDOK LABU|4435307E_CO|430208|9,9677,29%,-93.81130516,"NOT GO -> Small Building, covered by Surrounding"
1072_PASAR RADIO DALAM,1072_PASAR RADIO DALAM|4435131E_CO|430142|15,9386,75%,-101.9347965,"NOT GO -> Small Building, covered by Surrounding"
1072_PASAR RADIO DALAM,1072_PASAR RADIO DALAM|4435131E_CO|430142|18,2538,20%,-100.2364066,"NOT GO -> Small Building, covered by Surrounding"
1073_PASAR RUMPUT,1073_PASAR RUMPUT|4435722E_CO|431078|3,1287,19%,-73.75912976,NOT GO -> Covered by Surrounding
1073_PASAR RUMPUT,1073_PASAR RUMPUT|4435722E_CO|431078|6,2299,34%,-73.9108308,NOT GO -> Covered by Surrounding
1073_PASAR RUMPUT,1073_PASAR RUMPUT|4435722E_CO|431078|9,2149,32%,-77.86040019,NOT GO -> Covered by Surrounding
1074_PASAR TEBET BARAT,1074_PASAR TEBET BARAT|441PL058E_C2|430839|17,1818,8%,-99.02970297,"NOT GO -> Small Building, covered by Surrounding"
1074_PASAR TEBET BARAT,1074_PASAR TEBET BARAT|441PL058E_C2|430839|24,3591,16%,-96.58423837,"NOT GO -> Small Building, covered by Surrounding"
1074_PASAR TEBET BARAT,1074_PASAR TEBET BARAT|4431696E_CO|430995|5,5855,25%,-96.08864219,"NOT GO -> Small Building, covered by Surrounding"
1074_PASAR TEBET BARAT,1074_PASAR TEBET BARAT|4431696E_CO|430995|8,8103,35%,-97.24805628,"NOT GO -> Small Building, covered by Surrounding"
1074_PASAR TEBET BARAT,1074_PASAR TEBET BARAT|4435164E_CO|430062|17,1384,6%,-101.2080925,"NOT GO -> Small Building, covered by Surrounding"
1075_PASAR TEBET TIMUR,1075_PASAR TEBET TIMUR|4435536E_CO|430092|4,30419,46%,-77.79420757,"NOT GO -> Small Building, covered by Surrounding"
1075_PASAR TEBET TIMUR,1075_PASAR TEBET TIMUR|4435536E_CO|430092|7,25857,39%,-74.78938005,"NOT GO -> Small Building, covered by Surrounding"
1076_PASAR WARUNG BUNCIT,1076_PASAR WARUNG BUNCIT|4432010E_CO|431123|4,3290,34%,-79.51155015,OK -> GO with Change SOW
1076_PASAR WARUNG BUNCIT,1076_PASAR WARUNG BUNCIT|4432010E_CO|431123|5,1813,19%,-80.996139,OK -> GO with Change SOW
1076_PASAR WARUNG BUNCIT,1076_PASAR WARUNG BUNCIT|4432010E_CO|431123|7,2845,29%,-84.24182777,OK -> GO with Change SOW
1076_PASAR WARUNG BUNCIT,1076_PASAR WARUNG BUNCIT|4432010E_CO|431123|8,656,7%,-84.96189024,OK -> GO with Change SOW
1077_PASAR CILINCING,1077_PASAR CILINCING|4412486E|410720|4,1307,16%,-71.22111706,NOT GO -> Good Coverage from Surrounding
1077_PASAR CILINCING,1077_PASAR CILINCING|4412486E|410720|7,723,9%,-74.44536653,NOT GO -> Good Coverage from Surrounding
1077_PASAR CILINCING,1077_PASAR CILINCING|MC4412579E_CO|410280|5,4100,50%,-70.50414634,NOT GO -> Good Coverage from Surrounding
1077_PASAR CILINCING,1077_PASAR CILINCING|MC4412579E_CO|410280|8,1615,20%,-75.39690402,NOT GO -> Good Coverage from Surrounding
1078_PASAR IKAN LUAR BATANG,1078_PASAR IKAN LUAR BATANG|4425054E_CO|420586|1,51,18%,-102.1372549,"NOT GO -> Small Building, covered by Surrounding"
1078_PASAR IKAN LUAR BATANG,1078_PASAR IKAN LUAR BATANG|4425054E_CO|420586|18,75,27%,-91.77333333,"NOT GO -> Small Building, covered by Surrounding"
1078_PASAR IKAN LUAR BATANG,1078_PASAR IKAN LUAR BATANG|MC4425728E_CO|420314|4,47,17%,-95.74468085,"NOT GO -> Small Building, covered by Surrounding"
1078_PASAR IKAN LUAR BATANG,1078_PASAR IKAN LUAR BATANG|MC4425728E_CO|420314|7,76,27%,-98.64473684,"NOT GO -> Small Building, covered by Surrounding"
1079_PASAR KALIBARU,1079_PASAR KALIBARU|4412766E_CO|410680|4,2738,11%,-86.5679328,"NOT GO -> Small Building, covered by Surrounding"
1079_PASAR KALIBARU,1079_PASAR KALIBARU|4412766E_CO|410680|7,1851,7%,-90.30686116,"NOT GO -> Small Building, covered by Surrounding"
1079_PASAR KALIBARU,1079_PASAR KALIBARU|4415649E_C2|411348|6,3451,13%,-87.92176181,"NOT GO -> Small Building, covered by Surrounding"
1079_PASAR KALIBARU,1079_PASAR KALIBARU|4418036E_CO|411314|5,4830,19%,-87.30372671,"NOT GO -> Small Building, covered by Surrounding"
1079_PASAR KALIBARU,1079_PASAR KALIBARU|4418036E_CO|411314|6,6500,25%,-87.80215385,"NOT GO -> Small Building, covered by Surrounding"
1079_PASAR KALIBARU,1079_PASAR KALIBARU|4418036E_CO|411314|8,3942,15%,-91.85438864,"NOT GO -> Small Building, covered by Surrounding"
1079_PASAR KALIBARU,1079_PASAR KALIBARU|4418036E_CO|411314|9,1313,5%,-89.8278751,"NOT GO -> Small Building, covered by Surrounding"
108_Yayasanbudhatsuchi,108_Yayasanbudhatsuchi|441PX250E|420819|5,61,11%,-86.27868852,NOT GO -> Have Pico
108_Yayasanbudhatsuchi,108_Yayasanbudhatsuchi|441PX250E|420819|6,346,63%,-91.89306358,NOT GO -> Have Pico
108_Yayasanbudhatsuchi,108_Yayasanbudhatsuchi|541PL064N_CO|420980|16,31,6%,-88.19354839,NOT GO -> Have Pico
108_Yayasanbudhatsuchi,108_Yayasanbudhatsuchi|541PL064N_CO|420980|19,48,9%,-94.08333333,NOT GO -> Have Pico
1080_PASAR KEBON BAWANG,1080_PASAR KEBON BAWANG|4415096E_CO|410490|14,5264,41%,-94.66356383,"NOT GO -> Small Building, covered by Surrounding"
