rsrp-l1800-qty,rsrp-level,WKT,Provinsi,Kabupaten_Kota,Kecamatan,ID_Kecamatan,Luas_Kec_Sq_Km,Unique_XL,Kecamatan_XL,City_XL,Commercial_XL,Clutter_Type
167,-113.5209581,"POLYGON ((105.953062 -6.472105, 105.953421 -6.472105, 105.953421 -6.471745, 105.953062 -6.471745, 105.953062 -6.472105))",BANTEN,PANDEGLANG,PICUNG,36_1_11,53.94089235,KAB. PANDEGLANG_picung,picung,KAB. PANDEGLANG,P2,SubUrban
177,-110.9152542,"POLYGON ((105.953062 -6.749921, 105.953421 -6.749921, 105.953421 -6.749561, 105.953062 -6.749561, 105.953062 -6.749921))",BANTEN,LEBAK,WANASALAM,36_2_21,115.9143716,KAB. LEBAK_wanasalam,wanasalam,KAB. LEBAK,P2,Rural
402,-105.4726368,"POLYGON ((105.953421 -6.375426, 105.95378 -6.375426, 105.95378 -6.375067, 105.953421 -6.375067, 105.953421 -6.375426))",BANTEN,PANDEGLANG,CISATA,36_1_23,30.67971847,KAB. PANDEGLANG_cisata,cisata,KAB. PANDEGLANG,P2,Rural
159,-110.1320755,"POLYGON ((105.953421 -6.386567, 105.95378 -6.386567, 105.95378 -6.386208, 105.953421 -6.386208, 105.953421 -6.386567))",BANTEN,PANDEGLANG,CISATA,36_1_23,30.67971847,KAB. PANDEGLANG_cisata,cisata,KAB. PANDEGLANG,P2,Rural
221,-105.520362,"POLYGON ((105.953421 -6.497622, 105.95378 -6.497622, 105.95378 -6.497263, 105.953421 -6.497263, 105.953421 -6.497622))",BANTEN,PANDEGLANG,PICUNG,36_1_11,53.94089235,KAB. PANDEGLANG_picung,picung,KAB. PANDEGLANG,P2,SubUrban
238,-107.6218487,"POLYGON ((105.953421 -6.501935, 105.95378 -6.501935, 105.95378 -6.501575, 105.953421 -6.501575, 105.953421 -6.501935))",BANTEN,PANDEGLANG,PICUNG,36_1_11,53.94089235,KAB. PANDEGLANG_picung,picung,KAB. PANDEGLANG,P2,SubUrban
265,-108.4377358,"POLYGON ((105.95378 -6.565549, 105.95414 -6.565549, 105.95414 -6.565189, 105.95378 -6.565189, 105.95378 -6.565549))",BANTEN,PANDEGLANG,SINDANGRESMI,36_1_31,63.04147467,KAB. PANDEGLANG_sindangresmi,sindangresmi,KAB. PANDEGLANG,P2,Rural
414,-110.3115942,"POLYGON ((105.95414 -6.386927, 105.954499 -6.386927, 105.954499 -6.386567, 105.95414 -6.386567, 105.95414 -6.386927))",BANTEN,PANDEGLANG,CISATA,36_1_23,30.67971847,KAB. PANDEGLANG_cisata,cisata,KAB. PANDEGLANG,P2,Rural
168,-107.6845238,"POLYGON ((105.95414 -6.405975, 105.954499 -6.405975, 105.954499 -6.405616, 105.95414 -6.405616, 105.95414 -6.405975))",BANTEN,PANDEGLANG,SAKETI,36_1_14,57.05900554,KAB. PANDEGLANG_saketi,saketi,KAB. PANDEGLANG,P2,Rural
241,-108.9958506,"POLYGON ((105.95414 -6.565549, 105.954499 -6.565549, 105.954499 -6.565189, 105.95414 -6.565189, 105.95414 -6.565549))",BANTEN,PANDEGLANG,SINDANGRESMI,36_1_31,63.04147467,KAB. PANDEGLANG_sindangresmi,sindangresmi,KAB. PANDEGLANG,P2,Rural
166,-106.9457831,"POLYGON ((105.954499 -6.49906, 105.954859 -6.49906, 105.954859 -6.4987, 105.954499 -6.4987, 105.954499 -6.49906))",BANTEN,PANDEGLANG,PICUNG,36_1_11,53.94089235,KAB. PANDEGLANG_picung,picung,KAB. PANDEGLANG,P2,SubUrban
290,-107.5551724,"POLYGON ((105.954499 -6.566627, 105.954859 -6.566627, 105.954859 -6.566267, 105.954499 -6.566267, 105.954499 -6.566627))",BANTEN,PANDEGLANG,SINDANGRESMI,36_1_31,63.04147467,KAB. PANDEGLANG_sindangresmi,sindangresmi,KAB. PANDEGLANG,P2,Rural
1613,-107.3639182,"POLYGON ((105.954859 -6.566627, 105.955218 -6.566627, 105.955218 -6.566267, 105.954859 -6.566267, 105.954859 -6.566627))",BANTEN,PANDEGLANG,SINDANGRESMI,36_1_31,63.04147467,KAB. PANDEGLANG_sindangresmi,sindangresmi,KAB. PANDEGLANG,P2,Rural
865,-118.316763,"POLYGON ((105.955218 -6.389083, 105.955577 -6.389083, 105.955577 -6.388724, 105.955218 -6.388724, 105.955218 -6.389083))",BANTEN,PANDEGLANG,SAKETI,36_1_14,57.05900554,KAB. PANDEGLANG_saketi,saketi,KAB. PANDEGLANG,P2,Rural
292,-112.9246575,"POLYGON ((105.955218 -6.482887, 105.955577 -6.482887, 105.955577 -6.482527, 105.955218 -6.482527, 105.955218 -6.482887))",BANTEN,PANDEGLANG,PICUNG,36_1_11,53.94089235,KAB. PANDEGLANG_picung,picung,KAB. PANDEGLANG,P2,SubUrban
164,-109.1890244,"POLYGON ((105.955218 -6.565189, 105.955577 -6.565189, 105.955577 -6.56483, 105.955218 -6.56483, 105.955218 -6.565189))",BANTEN,PANDEGLANG,SINDANGRESMI,36_1_31,63.04147467,KAB. PANDEGLANG_sindangresmi,sindangresmi,KAB. PANDEGLANG,P2,Rural
154,-112.512987,"POLYGON ((105.955218 -6.565908, 105.955577 -6.565908, 105.955577 -6.565549, 105.955218 -6.565549, 105.955218 -6.565908))",BANTEN,PANDEGLANG,SINDANGRESMI,36_1_31,63.04147467,KAB. PANDEGLANG_sindangresmi,sindangresmi,KAB. PANDEGLANG,P2,Rural
160,-114.31875,"POLYGON ((105.955218 -6.610833, 105.955577 -6.610833, 105.955577 -6.610474, 105.955218 -6.610474, 105.955218 -6.610833))",BANTEN,LEBAK,BANJARSARI,36_2_9,148.0923349,KAB. LEBAK_banjarsari,banjarsari,KAB. LEBAK,P1,Rural
197,-111.3248731,"POLYGON ((105.955577 -6.372551, 105.955937 -6.372551, 105.955937 -6.372191, 105.955577 -6.372191, 105.955577 -6.372551))",BANTEN,PANDEGLANG,CISATA,36_1_23,30.67971847,KAB. PANDEGLANG_cisata,cisata,KAB. PANDEGLANG,P2,Rural
270,-113.6555556,"POLYGON ((105.955577 -6.388724, 105.955937 -6.388724, 105.955937 -6.388364, 105.955577 -6.388364, 105.955577 -6.388724))",BANTEN,PANDEGLANG,SAKETI,36_1_14,57.05900554,KAB. PANDEGLANG_saketi,saketi,KAB. PANDEGLANG,P2,Rural
168,-105.7440476,"POLYGON ((105.955577 -6.565189, 105.955937 -6.565189, 105.955937 -6.56483, 105.955577 -6.56483, 105.955577 -6.565189))",BANTEN,PANDEGLANG,SINDANGRESMI,36_1_31,63.04147467,KAB. PANDEGLANG_sindangresmi,sindangresmi,KAB. PANDEGLANG,P2,Rural
164,-105.7560976,"POLYGON ((105.955937 -6.071374, 105.956296 -6.071374, 105.956296 -6.071014, 105.955937 -6.071014, 105.955937 -6.071374))",BANTEN,SERANG,MANCAK,36_4_32,98.92924307,KAB. SERANG_mancak,mancak,KAB. SERANG,P2,Rural
411,-107.8880779,"POLYGON ((105.955937 -6.386567, 105.956296 -6.386567, 105.956296 -6.386208, 105.955937 -6.386208, 105.955937 -6.386567))",BANTEN,PANDEGLANG,CISATA,36_1_23,30.67971847,KAB. PANDEGLANG_cisata,cisata,KAB. PANDEGLANG,P2,Rural
480,-107.0458333,"POLYGON ((105.955937 -6.386927, 105.956296 -6.386927, 105.956296 -6.386567, 105.955937 -6.386567, 105.955937 -6.386927))",BANTEN,PANDEGLANG,CISATA,36_1_23,30.67971847,KAB. PANDEGLANG_cisata,cisata,KAB. PANDEGLANG,P2,Rural
682,-108.3431085,"POLYGON ((105.955937 -6.408131, 105.956296 -6.408131, 105.956296 -6.407772, 105.955937 -6.407772, 105.955937 -6.408131))",BANTEN,PANDEGLANG,SAKETI,36_1_14,57.05900554,KAB. PANDEGLANG_saketi,saketi,KAB. PANDEGLANG,P2,Rural
156,-106.9358974,"POLYGON ((105.955937 -6.408491, 105.956296 -6.408491, 105.956296 -6.408131, 105.955937 -6.408131, 105.955937 -6.408491))",BANTEN,PANDEGLANG,SAKETI,36_1_14,57.05900554,KAB. PANDEGLANG_saketi,saketi,KAB. PANDEGLANG,P2,Rural
253,-111.3003953,"POLYGON ((105.955937 -6.526374, 105.956296 -6.526374, 105.956296 -6.526015, 105.955937 -6.526015, 105.955937 -6.526374))",BANTEN,PANDEGLANG,PICUNG,36_1_11,53.94089235,KAB. PANDEGLANG_picung,picung,KAB. PANDEGLANG,P2,SubUrban
188,-114.4308511,"POLYGON ((105.956296 -6.38513, 105.956656 -6.38513, 105.956656 -6.38477, 105.956296 -6.38477, 105.956296 -6.38513))",BANTEN,PANDEGLANG,CISATA,36_1_23,30.67971847,KAB. PANDEGLANG_cisata,cisata,KAB. PANDEGLANG,P2,Rural
248,-111.0403226,"POLYGON ((105.956296 -6.386208, 105.956656 -6.386208, 105.956656 -6.385849, 105.956296 -6.385849, 105.956296 -6.386208))",BANTEN,PANDEGLANG,CISATA,36_1_23,30.67971847,KAB. PANDEGLANG_cisata,cisata,KAB. PANDEGLANG,P2,Rural
246,-110.597561,"POLYGON ((105.956296 -6.386567, 105.956656 -6.386567, 105.956656 -6.386208, 105.956296 -6.386208, 105.956296 -6.386567))",BANTEN,PANDEGLANG,CISATA,36_1_23,30.67971847,KAB. PANDEGLANG_cisata,cisata,KAB. PANDEGLANG,P2,Rural
268,-106.9776119,"POLYGON ((105.956296 -6.386927, 105.956656 -6.386927, 105.956656 -6.386567, 105.956296 -6.386567, 105.956296 -6.386927))",,,,,,,,,,
538,-117.9275093,"POLYGON ((105.956296 -6.60077, 105.956656 -6.60077, 105.956656 -6.60041, 105.956296 -6.60041, 105.956296 -6.60077))",BANTEN,LEBAK,BANJARSARI,36_2_9,148.0923349,KAB. LEBAK_banjarsari,banjarsari,KAB. LEBAK,P1,Rural
383,-117.6370757,"POLYGON ((105.956296 -6.601129, 105.956656 -6.601129, 105.956656 -6.60077, 105.956296 -6.60077, 105.956296 -6.601129))",BANTEN,LEBAK,BANJARSARI,36_2_9,148.0923349,KAB. LEBAK_banjarsari,banjarsari,KAB. LEBAK,P1,Rural
154,-108.7922078,"POLYGON ((105.956296 -6.799159, 105.956656 -6.799159, 105.956656 -6.798799, 105.956296 -6.798799, 105.956296 -6.799159))",BANTEN,LEBAK,WANASALAM,36_2_21,115.9143716,KAB. LEBAK_wanasalam,wanasalam,KAB. LEBAK,P2,Rural
208,-116.8990385,"POLYGON ((105.956656 -6.162302, 105.957015 -6.162302, 105.957015 -6.161942, 105.956656 -6.161942, 105.956656 -6.162302))",BANTEN,SERANG,MANCAK,36_4_32,98.92924307,KAB. SERANG_mancak,mancak,KAB. SERANG,P2,Rural
229,-111.30131,"POLYGON ((105.956656 -6.377223, 105.957015 -6.377223, 105.957015 -6.376864, 105.956656 -6.376864, 105.956656 -6.377223))",BANTEN,PANDEGLANG,CISATA,36_1_23,30.67971847,KAB. PANDEGLANG_cisata,cisata,KAB. PANDEGLANG,P2,Rural
300,-111.31,"POLYGON ((105.956656 -6.563752, 105.957015 -6.563752, 105.957015 -6.563392, 105.956656 -6.563392, 105.956656 -6.563752))",BANTEN,PANDEGLANG,SINDANGRESMI,36_1_31,63.04147467,KAB. PANDEGLANG_sindangresmi,sindangresmi,KAB. PANDEGLANG,P2,Rural
213,-110.6197183,"POLYGON ((105.956656 -6.564111, 105.957015 -6.564111, 105.957015 -6.563752, 105.956656 -6.563752, 105.956656 -6.564111))",BANTEN,PANDEGLANG,SINDANGRESMI,36_1_31,63.04147467,KAB. PANDEGLANG_sindangresmi,sindangresmi,KAB. PANDEGLANG,P2,Rural
426,-113.5915493,"POLYGON ((105.956656 -6.56447, 105.957015 -6.56447, 105.957015 -6.564111, 105.956656 -6.564111, 105.956656 -6.56447))",BANTEN,PANDEGLANG,SINDANGRESMI,36_1_31,63.04147467,KAB. PANDEGLANG_sindangresmi,sindangresmi,KAB. PANDEGLANG,P2,Rural
225,-112.7422222,"POLYGON ((105.957015 -6.382614, 105.957374 -6.382614, 105.957374 -6.382255, 105.957015 -6.382255, 105.957015 -6.382614))",BANTEN,PANDEGLANG,CISATA,36_1_23,30.67971847,KAB. PANDEGLANG_cisata,cisata,KAB. PANDEGLANG,P2,Rural
396,-110.0227273,"POLYGON ((105.957734 -6.015307, 105.958093 -6.015307, 105.958093 -6.014948, 105.957734 -6.014948, 105.957734 -6.015307))",BANTEN,KOTA CILEGON,CIWANDAN,36_72_4,31.99826321,KOTA CILEGON_ciwandan,ciwandan,KOTA CILEGON,P2,Urban
273,-113.7912088,"POLYGON ((105.957734 -6.375785, 105.958093 -6.375785, 105.958093 -6.375426, 105.957734 -6.375426, 105.957734 -6.375785))",BANTEN,PANDEGLANG,CISATA,36_1_23,30.67971847,KAB. PANDEGLANG_cisata,cisata,KAB. PANDEGLANG,P2,Rural
365,-106.7945205,"POLYGON ((105.958093 -6.372551, 105.958453 -6.372551, 105.958453 -6.372191, 105.958093 -6.372191, 105.958093 -6.372551))",BANTEN,PANDEGLANG,CISATA,36_1_23,30.67971847,KAB. PANDEGLANG_cisata,cisata,KAB. PANDEGLANG,P2,Rural
330,-105.2848485,"POLYGON ((105.958093 -6.386927, 105.958453 -6.386927, 105.958453 -6.386567, 105.958093 -6.386567, 105.958093 -6.386927))",BANTEN,PANDEGLANG,SAKETI,36_1_14,57.05900554,KAB. PANDEGLANG_saketi,saketi,KAB. PANDEGLANG,P2,Rural
193,-114.4145078,"POLYGON ((105.958093 -6.560876, 105.958453 -6.560876, 105.958453 -6.560517, 105.958093 -6.560517, 105.958093 -6.560876))",BANTEN,PANDEGLANG,SINDANGRESMI,36_1_31,63.04147467,KAB. PANDEGLANG_sindangresmi,sindangresmi,KAB. PANDEGLANG,P2,Rural
168,-110.3571429,"POLYGON ((105.958812 -6.325469, 105.959171 -6.325469, 105.959171 -6.32511, 105.958812 -6.32511, 105.958812 -6.325469))",BANTEN,PANDEGLANG,PULOSARI,36_1_32,37.47890984,KAB. PANDEGLANG_pulosari,pulosari,KAB. PANDEGLANG,P2,Rural
153,-109.3921569,"POLYGON ((105.958812 -6.325829, 105.959171 -6.325829, 105.959171 -6.325469, 105.958812 -6.325469, 105.958812 -6.325829))",BANTEN,PANDEGLANG,PULOSARI,36_1_32,37.47890984,KAB. PANDEGLANG_pulosari,pulosari,KAB. PANDEGLANG,P2,Rural
1129,-112.9619132,"POLYGON ((105.959171 -6.558361, 105.959531 -6.558361, 105.959531 -6.558001, 105.959171 -6.558001, 105.959171 -6.558361))",BANTEN,PANDEGLANG,SINDANGRESMI,36_1_31,63.04147467,KAB. PANDEGLANG_sindangresmi,sindangresmi,KAB. PANDEGLANG,P2,Rural
232,-114.4267241,"POLYGON ((105.959171 -6.55872, 105.959531 -6.55872, 105.959531 -6.558361, 105.959171 -6.558361, 105.959171 -6.55872))",BANTEN,PANDEGLANG,SINDANGRESMI,36_1_31,63.04147467,KAB. PANDEGLANG_sindangresmi,sindangresmi,KAB. PANDEGLANG,P2,Rural
352,-105.8267045,"POLYGON ((105.959531 -6.408131, 105.95989 -6.408131, 105.95989 -6.407772, 105.959531 -6.407772, 105.959531 -6.408131))",BANTEN,PANDEGLANG,SAKETI,36_1_14,57.05900554,KAB. PANDEGLANG_saketi,saketi,KAB. PANDEGLANG,P2,Rural
180,-113.4777778,"POLYGON ((105.959531 -6.79844, 105.95989 -6.79844, 105.95989 -6.79808, 105.959531 -6.79808, 105.959531 -6.79844))",BANTEN,LEBAK,WANASALAM,36_2_21,115.9143716,KAB. LEBAK_wanasalam,wanasalam,KAB. LEBAK,P2,Rural
441,-105.8662132,"POLYGON ((105.95989 -6.408131, 105.96025 -6.408131, 105.96025 -6.407772, 105.95989 -6.407772, 105.95989 -6.408131))",BANTEN,PANDEGLANG,SAKETI,36_1_14,57.05900554,KAB. PANDEGLANG_saketi,saketi,KAB. PANDEGLANG,P2,Rural
204,-108.8970588,"POLYGON ((105.95989 -6.524936, 105.96025 -6.524936, 105.96025 -6.524577, 105.95989 -6.524577, 105.95989 -6.524936))",BANTEN,PANDEGLANG,PICUNG,36_1_11,53.94089235,KAB. PANDEGLANG_picung,picung,KAB. PANDEGLANG,P2,SubUrban
171,-115.9590643,"POLYGON ((105.96025 -6.379739, 105.960609 -6.379739, 105.960609 -6.379379, 105.96025 -6.379379, 105.96025 -6.379739))",BANTEN,PANDEGLANG,CISATA,36_1_23,30.67971847,KAB. PANDEGLANG_cisata,cisata,KAB. PANDEGLANG,P2,Rural
297,-114.5151515,"POLYGON ((105.96025 -6.559439, 105.960609 -6.559439, 105.960609 -6.559079, 105.96025 -6.559079, 105.96025 -6.559439))",BANTEN,PANDEGLANG,SINDANGRESMI,36_1_31,63.04147467,KAB. PANDEGLANG_sindangresmi,sindangresmi,KAB. PANDEGLANG,P2,Rural
290,-119.6517241,"POLYGON ((105.960609 -6.379739, 105.960968 -6.379739, 105.960968 -6.379379, 105.960609 -6.379379, 105.960609 -6.379739))",BANTEN,PANDEGLANG,CISATA,36_1_23,30.67971847,KAB. PANDEGLANG_cisata,cisata,KAB. PANDEGLANG,P2,Rural
254,-108.0511811,"POLYGON ((105.960968 -6.39124, 105.961328 -6.39124, 105.961328 -6.39088, 105.960968 -6.39088, 105.960968 -6.39124))",BANTEN,PANDEGLANG,SAKETI,36_1_14,57.05900554,KAB. PANDEGLANG_saketi,saketi,KAB. PANDEGLANG,P2,Rural
368,-106.1413043,"POLYGON ((105.961328 -6.210821, 105.961687 -6.210821, 105.961687 -6.210461, 105.961328 -6.210461, 105.961328 -6.210821))",BANTEN,SERANG,PADARINCANG,36_4_29,97.14732877,KAB. SERANG_padarincang,padarincang,KAB. SERANG,P2,Rural
203,-114.453202,"POLYGON ((105.961687 -6.386567, 105.962047 -6.386567, 105.962047 -6.386208, 105.961687 -6.386208, 105.961687 -6.386567))",BANTEN,PANDEGLANG,SAKETI,36_1_14,57.05900554,KAB. PANDEGLANG_saketi,saketi,KAB. PANDEGLANG,P2,Rural
294,-105.8333333,"POLYGON ((105.961687 -6.523858, 105.962047 -6.523858, 105.962047 -6.523499, 105.961687 -6.523499, 105.961687 -6.523858))",BANTEN,PANDEGLANG,PICUNG,36_1_11,53.94089235,KAB. PANDEGLANG_picung,picung,KAB. PANDEGLANG,P2,SubUrban
155,-107.8193548,"POLYGON ((105.962047 -6.026089, 105.962406 -6.026089, 105.962406 -6.02573, 105.962047 -6.02573, 105.962047 -6.026089))",BANTEN,KOTA CILEGON,CIWANDAN,36_72_4,31.99826321,KOTA CILEGON_ciwandan,ciwandan,KOTA CILEGON,P2,Urban
197,-107.6142132,"POLYGON ((105.962047 -6.312172, 105.962406 -6.312172, 105.962406 -6.311812, 105.962047 -6.311812, 105.962047 -6.312172))",BANTEN,PANDEGLANG,MANDALAWANGI,36_1_17,84.26431932,KAB. PANDEGLANG_mandalawangi,mandalawangi,KAB. PANDEGLANG,P2,Rural
163,-106.2269939,"POLYGON ((105.962047 -6.394834, 105.962406 -6.394834, 105.962406 -6.394474, 105.962047 -6.394474, 105.962047 -6.394834))",BANTEN,PANDEGLANG,SAKETI,36_1_14,57.05900554,KAB. PANDEGLANG_saketi,saketi,KAB. PANDEGLANG,P2,Rural
152,-108.0065789,"POLYGON ((105.962406 -6.523858, 105.962765 -6.523858, 105.962765 -6.523499, 105.962406 -6.523499, 105.962406 -6.523858))",BANTEN,PANDEGLANG,PICUNG,36_1_11,53.94089235,KAB. PANDEGLANG_picung,picung,KAB. PANDEGLANG,P2,SubUrban
179,-111.9776536,"POLYGON ((105.962765 -6.304984, 105.963125 -6.304984, 105.963125 -6.304624, 105.962765 -6.304624, 105.962765 -6.304984))",BANTEN,PANDEGLANG,MANDALAWANGI,36_1_17,84.26431932,KAB. PANDEGLANG_mandalawangi,mandalawangi,KAB. PANDEGLANG,P2,Rural
1037,-116.7126326,"POLYGON ((105.962765 -6.370394, 105.963125 -6.370394, 105.963125 -6.370035, 105.962765 -6.370035, 105.962765 -6.370394))",BANTEN,PANDEGLANG,CISATA,36_1_23,30.67971847,KAB. PANDEGLANG_cisata,cisata,KAB. PANDEGLANG,P2,Rural
676,-108.3032544,"POLYGON ((105.963125 -6.305343, 105.963484 -6.305343, 105.963484 -6.304984, 105.963125 -6.304984, 105.963125 -6.305343))",BANTEN,PANDEGLANG,MANDALAWANGI,36_1_17,84.26431932,KAB. PANDEGLANG_mandalawangi,mandalawangi,KAB. PANDEGLANG,P2,Rural
1185,-105.9518987,"POLYGON ((105.963484 -6.212258, 105.963844 -6.212258, 105.963844 -6.211899, 105.963484 -6.211899, 105.963484 -6.212258))",BANTEN,SERANG,PADARINCANG,36_4_29,97.14732877,KAB. SERANG_padarincang,padarincang,KAB. SERANG,P2,Rural
157,-113.1719745,"POLYGON ((105.963484 -6.525296, 105.963844 -6.525296, 105.963844 -6.524936, 105.963484 -6.524936, 105.963484 -6.525296))",BANTEN,PANDEGLANG,PICUNG,36_1_11,53.94089235,KAB. PANDEGLANG_picung,picung,KAB. PANDEGLANG,P2,SubUrban
152,-112.1973684,"POLYGON ((105.963484 -6.551173, 105.963844 -6.551173, 105.963844 -6.550813, 105.963484 -6.550813, 105.963484 -6.551173))",BANTEN,PANDEGLANG,SINDANGRESMI,36_1_31,63.04147467,KAB. PANDEGLANG_sindangresmi,sindangresmi,KAB. PANDEGLANG,P2,Rural
316,-110.4335443,"POLYGON ((105.963844 -6.524577, 105.964203 -6.524577, 105.964203 -6.524218, 105.963844 -6.524218, 105.963844 -6.524577))",BANTEN,PANDEGLANG,PICUNG,36_1_11,53.94089235,KAB. PANDEGLANG_picung,picung,KAB. PANDEGLANG,P2,SubUrban
550,-111.5909091,"POLYGON ((105.963844 -6.524936, 105.964203 -6.524936, 105.964203 -6.524577, 105.963844 -6.524577, 105.963844 -6.524936))",BANTEN,PANDEGLANG,PICUNG,36_1_11,53.94089235,KAB. PANDEGLANG_picung,picung,KAB. PANDEGLANG,P2,SubUrban
252,-109.5912698,"POLYGON ((105.964203 -6.522061, 105.964562 -6.522061, 105.964562 -6.521702, 105.964203 -6.521702, 105.964203 -6.522061))",BANTEN,PANDEGLANG,PICUNG,36_1_11,53.94089235,KAB. PANDEGLANG_picung,picung,KAB. PANDEGLANG,P2,SubUrban
174,-112.1954023,"POLYGON ((105.964203 -6.524936, 105.964562 -6.524936, 105.964562 -6.524577, 105.964203 -6.524577, 105.964203 -6.524936))",BANTEN,PANDEGLANG,PICUNG,36_1_11,53.94089235,KAB. PANDEGLANG_picung,picung,KAB. PANDEGLANG,P2,SubUrban
185,-119.5459459,"POLYGON ((105.964203 -6.640663, 105.964562 -6.640663, 105.964562 -6.640304, 105.964203 -6.640304, 105.964203 -6.640663))",BANTEN,LEBAK,BANJARSARI,36_2_9,148.0923349,KAB. LEBAK_banjarsari,banjarsari,KAB. LEBAK,P1,Rural
450,-108.2755556,"POLYGON ((105.964562 -6.200039, 105.964922 -6.200039, 105.964922 -6.199679, 105.964562 -6.199679, 105.964562 -6.200039))",BANTEN,SERANG,PADARINCANG,36_4_29,97.14732877,KAB. SERANG_padarincang,padarincang,KAB. SERANG,P2,Rural
219,-113.3105023,"POLYGON ((105.964562 -6.302827, 105.964922 -6.302827, 105.964922 -6.302468, 105.964562 -6.302468, 105.964562 -6.302827))",BANTEN,PANDEGLANG,MANDALAWANGI,36_1_17,84.26431932,KAB. PANDEGLANG_mandalawangi,mandalawangi,KAB. PANDEGLANG,P2,Rural
297,-106.3535354,"POLYGON ((105.964562 -6.495106, 105.964922 -6.495106, 105.964922 -6.494747, 105.964562 -6.494747, 105.964562 -6.495106))",BANTEN,PANDEGLANG,PICUNG,36_1_11,53.94089235,KAB. PANDEGLANG_picung,picung,KAB. PANDEGLANG,P2,SubUrban
227,-106.0969163,"POLYGON ((105.964562 -6.525296, 105.964922 -6.525296, 105.964922 -6.524936, 105.964562 -6.524936, 105.964562 -6.525296))",BANTEN,PANDEGLANG,PICUNG,36_1_11,53.94089235,KAB. PANDEGLANG_picung,picung,KAB. PANDEGLANG,P2,SubUrban
1088,-111.7352941,"POLYGON ((105.964922 -6.300311, 105.965281 -6.300311, 105.965281 -6.299952, 105.964922 -6.299952, 105.964922 -6.300311))",BANTEN,PANDEGLANG,MANDALAWANGI,36_1_17,84.26431932,KAB. PANDEGLANG_mandalawangi,mandalawangi,KAB. PANDEGLANG,P2,Rural
857,-105.3395566,"POLYGON ((105.964922 -6.522421, 105.965281 -6.522421, 105.965281 -6.522061, 105.964922 -6.522061, 105.964922 -6.522421))",BANTEN,PANDEGLANG,PICUNG,36_1_11,53.94089235,KAB. PANDEGLANG_picung,picung,KAB. PANDEGLANG,P2,SubUrban
223,-105.5246637,"POLYGON ((105.964922 -6.533203, 105.965281 -6.533203, 105.965281 -6.532843, 105.964922 -6.532843, 105.964922 -6.533203))",BANTEN,PANDEGLANG,PICUNG,36_1_11,53.94089235,KAB. PANDEGLANG_picung,picung,KAB. PANDEGLANG,P2,SubUrban
164,-114.1646341,"POLYGON ((105.964922 -6.560517, 105.965281 -6.560517, 105.965281 -6.560158, 105.964922 -6.560158, 105.964922 -6.560517))",BANTEN,PANDEGLANG,SINDANGRESMI,36_1_31,63.04147467,KAB. PANDEGLANG_sindangresmi,sindangresmi,KAB. PANDEGLANG,P2,Rural
272,-106.8161765,"POLYGON ((105.964922 -6.715778, 105.965281 -6.715778, 105.965281 -6.715418, 105.964922 -6.715418, 105.964922 -6.715778))",BANTEN,LEBAK,MALINGPING,36_2_1,110.4624136,KAB. LEBAK_malingping,malingping,KAB. LEBAK,P2,Rural
238,-114.5294118,"POLYGON ((105.965281 -6.198242, 105.965641 -6.198242, 105.965641 -6.197882, 105.965281 -6.197882, 105.965281 -6.198242))",BANTEN,SERANG,PADARINCANG,36_4_29,97.14732877,KAB. SERANG_padarincang,padarincang,KAB. SERANG,P2,Rural
154,-106.1493506,"POLYGON ((105.965281 -6.312172, 105.965641 -6.312172, 105.965641 -6.311812, 105.965281 -6.311812, 105.965281 -6.312172))",BANTEN,PANDEGLANG,MANDALAWANGI,36_1_17,84.26431932,KAB. PANDEGLANG_mandalawangi,mandalawangi,KAB. PANDEGLANG,P2,Rural
174,-106.2298851,"POLYGON ((105.965281 -6.522421, 105.965641 -6.522421, 105.965641 -6.522061, 105.965281 -6.522061, 105.965281 -6.522421))",BANTEN,PANDEGLANG,PICUNG,36_1_11,53.94089235,KAB. PANDEGLANG_picung,picung,KAB. PANDEGLANG,P2,SubUrban
465,-105.5505376,"POLYGON ((105.965281 -6.530327, 105.965641 -6.530327, 105.965641 -6.529968, 105.965281 -6.529968, 105.965281 -6.530327))",BANTEN,PANDEGLANG,PICUNG,36_1_11,53.94089235,KAB. PANDEGLANG_picung,picung,KAB. PANDEGLANG,P2,SubUrban
166,-110.7831325,"POLYGON ((105.965281 -6.530687, 105.965641 -6.530687, 105.965641 -6.530327, 105.965281 -6.530327, 105.965281 -6.530687))",BANTEN,PANDEGLANG,PICUNG,36_1_11,53.94089235,KAB. PANDEGLANG_picung,picung,KAB. PANDEGLANG,P2,SubUrban
979,-106.4484168,"POLYGON ((105.965281 -6.533203, 105.965641 -6.533203, 105.965641 -6.532843, 105.965281 -6.532843, 105.965281 -6.533203))",BANTEN,PANDEGLANG,PICUNG,36_1_11,53.94089235,KAB. PANDEGLANG_picung,picung,KAB. PANDEGLANG,P2,SubUrban
189,-107.3068783,"POLYGON ((105.965281 -6.533562, 105.965641 -6.533562, 105.965641 -6.533203, 105.965281 -6.533203, 105.965281 -6.533562))",BANTEN,PANDEGLANG,PICUNG,36_1_11,53.94089235,KAB. PANDEGLANG_picung,picung,KAB. PANDEGLANG,P2,SubUrban
