Cellname,LTE_SITE_ID,LTE_SITE_ID_2,SITE_Name
JK4G18_441PL540E_14_M,441PL540E,441PL540E,441PL540E_LTE_MASJID_ISTIQLAL
JK4G18_443MBZ15E_6,443MBZ15E,443MBZ15E,443MBZ15E_LTE_MBTS_SCBD
JK4G18_441PL482E_34_M,341PL482G_CO,441PL482E,441PL482E_LTE_KANTOR_PUSAT_DIRJEN_PAJAK
JK4G18_441PL482E_4,341PL482G_CO,441PL482E,441PL482E_LTE_KANTOR_PUSAT_DIRJEN_PAJAK
JK4G18_441PL482E_5,341PL482G_CO,441PL482E,441PL482E_LTE_KANTOR_PUSAT_DIRJEN_PAJAK
JK4G18_441PL482E_6,341PL482G_CO,441PL482E,441PL482E_LTE_KANTOR_PUSAT_DIRJEN_PAJAK
JK4G18_441PL482E_14,341PL482G_CO,441PL482E,441PL482E_LTE_KANTOR_PUSAT_DIRJEN_PAJAK
JK4G18_441PL482E_24_M,341PL482G_CO,441PL482E,441PL482E_LTE_KANTOR_PUSAT_DIRJEN_PAJAK
JK4G18_441PL482E_25_M,341PL482G_CO,441PL482E,441PL482E_LTE_KANTOR_PUSAT_DIRJEN_PAJAK
JK4G18_441PL482E_26_M,341PL482G_CO,441PL482E,441PL482E_LTE_KANTOR_PUSAT_DIRJEN_PAJAK
JK4G18_443MBZ15E_4,443MBZ15E,443MBZ15E,443MBZ15E_LTE_MBTS_SCBD
JK4G18_443MBZ15E_5,443MBZ15E,443MBZ15E,443MBZ15E_LTE_MBTS_SCBD
JK4G18_MC4410787E_4,MC3410787G_CO,MC4410787E,MC4410787E_LTE_KARET_PASAR_BARU_SUDIRMAN
JK4G18_MC4410787E_5,MC3410787G_CO,MC4410787E,MC4410787E_LTE_KARET_PASAR_BARU_SUDIRMAN
JK4G18_MC4410787E_6,MC3410787G_CO,MC4410787E,MC4410787E_LTE_KARET_PASAR_BARU_SUDIRMAN
JK4G18_MC4424718E_4,MC4424718E,MC4424718E,MC4424718E_LTE_KEBON_KACANG_RAYA
JK4G18_MC4424718E_5,MC4424718E,MC4424718E,MC4424718E_LTE_KEBON_KACANG_RAYA
JK4G18_MC4424718E_6,MC4424718E,MC4424718E,MC4424718E_LTE_KEBON_KACANG_RAYA
JK4G18_MC4424770E_5,MC3424770G_CO,MC4424770E,MC4424770E_LTE_PETAMBURAN_II_SLIPI
JK4G18_MC4424770E_6,MC3424770G_CO,MC4424770E,MC4424770E_LTE_PETAMBURAN_II_SLIPI
JK4G18_441PL026E_4,341PL026G_CO,441PL026E,441PL026E_LTE_UNIV_ATMAJAYA_SEMANGGI
JK4G18_441PL026E_5,341PL026G_CO,441PL026E,441PL026E_LTE_UNIV_ATMAJAYA_SEMANGGI
JK4G18_441PL026E_14_M,341PL026G_CO,441PL026E,441PL026E_LTE_UNIV_ATMAJAYA_SEMANGGI
JK4G18_441PL026E_15_M,341PL026G_CO,441PL026E,441PL026E_LTE_UNIV_ATMAJAYA_SEMANGGI
JK4G18_MC4424766E_5,MC3424766G_CO,MC4424766E,MC4424766E_LTE_BUDI_KEMULIAAN
JK4G18_MC4424766E_4,MC3424766G_CO,MC4424766E,MC4424766E_LTE_BUDI_KEMULIAAN
JK4G18_MC4424766E_6,MC3424766G_CO,MC4424766E,MC4424766E_LTE_BUDI_KEMULIAAN
JK4G18_MC4424773E_4,MC3424773G_CO,MC4424773E,MC4424773E_LTE_CIDENG_KOTABAMBU_SELATAN
JK4G18_MC4424773E_5,MC3424773G_CO,MC4424773E,MC4424773E_LTE_CIDENG_KOTABAMBU_SELATAN
JK4G18_MC4424773E_6,MC3424773G_CO,MC4424773E,MC4424773E_LTE_CIDENG_KOTABAMBU_SELATAN
JK4G18_441PC463E_4,341PC463G_CO,441PC463E,441PC463E_LTE_PASAR_METRO_TNABANG
JK4G18_441PC463E_5,341PC463G_CO,441PC463E,441PC463E_LTE_PASAR_METRO_TNABANG
JK4G18_441PC463E_6,341PC463G_CO,441PC463E,441PC463E_LTE_PASAR_METRO_TNABANG
JK4G18_441PC463E_14,341PC463G_CO,441PC463E,441PC463E_LTE_PASAR_METRO_TNABANG
JK4G18_MC4430788E_4,MC3410788G_CO,MC4430788E,MC4430788E_LTE_GURU_MUGHNI_MINIMACRO
JK4G18_MC4430788E_5,MC3410788G_CO,MC4430788E,MC4430788E_LTE_GURU_MUGHNI_MINIMACRO
JK4G18_MC4430788E_6,MC3410788G_CO,MC4430788E,MC4430788E_LTE_GURU_MUGHNI_MINIMACRO
JK4G18_MC4430789E_6,MC4430789E,MC4430789E,MC4430789E_LTE_MEGA_KUNIGAN_TIMUR4
JK4G18_MC4430789E_4,MC4430789E,MC4430789E,MC4430789E_LTE_MEGA_KUNIGAN_TIMUR4
JK4G18_MC4430789E_5,MC4430789E,MC4430789E,MC4430789E_LTE_MEGA_KUNIGAN_TIMUR4
JK4G18_441PL223E_15,441PL223E,441PL223E,441PL223E_LTE_DPRD_PROVINSI_DKI_JAKARTA
JK4G18_441CL532E_5,341CL532G_CO,441CL532E,441CL532E_LTE_CL_STASIUN_GAMBIR
JK4G18_MBZ815E_4,MBZ815E,MBZ815E-,MBZ815E-_LTE_MBTS_MONAS
JK4G18_MBZ815E_5,MBZ815E,MBZ815E-,MBZ815E-_LTE_MBTS_MONAS
JK4G18_MBZ815E_6,MBZ815E,MBZ815E-,MBZ815E-_LTE_MBTS_MONAS
JK4G18_441CL532E_4,341CL532G_CO,441CL532E,441CL532E_LTE_CL_STASIUN_GAMBIR
JK4G18_441CL532E_6,341CL532G_CO,441CL532E,441CL532E_LTE_CL_STASIUN_GAMBIR
JK4G18_441PL223E_14,441PL223E,441PL223E,441PL223E_LTE_DPRD_PROVINSI_DKI_JAKARTA
JK4G18_441PL223E_4,441PL223E,441PL223E,441PL223E_LTE_DPRD_PROVINSI_DKI_JAKARTA
JK4G18_441PL223E_5,441PL223E,441PL223E,441PL223E_LTE_DPRD_PROVINSI_DKI_JAKARTA
JK4G18_4415014E_4,5014G_CO,4415014E,4415014E_LTE_PEJAMBON
JK4G18_4415014E_5,5014G_CO,4415014E,4415014E_LTE_PEJAMBON
JK4G18_4415014E_6,5014G_CO,4415014E,4415014E_LTE_PEJAMBON
JK4G18_441SC996E_4,341SC996G_CO,441SC996E,441SC996E_LTE_CL_STASIUN_SUDIRMAN
JK4G18_SH4412239E_5,SH4412239E,SH4412239E,SH4412239E_LTE_SYAMSU_RIZAL
JK4G18_SH4412239E_6,SH4412239E,SH4412239E,SH4412239E_LTE_SYAMSU_RIZAL
JK4G18_SH4412333E_4,SH4412333E,SH4412333E,SH4412333E_LTE_TEUKU_UMAR_RATULANGE
JK4G18_SH4412333E_5,SH4412333E,SH4412333E,SH4412333E_LTE_TEUKU_UMAR_RATULANGE
JK4G18_SH4412333E_6,SH4412333E,SH4412333E,SH4412333E_LTE_TEUKU_UMAR_RATULANGE
JK4G18_441SC996E_5,341SC996G_CO,441SC996E,441SC996E_LTE_CL_STASIUN_SUDIRMAN
JK4G18_441SC996E_6,341SC996G_CO,441SC996E,441SC996E_LTE_CL_STASIUN_SUDIRMAN
JK4G18_441PC181E_4,441PC181E,441PC181E,441PC181E_LTE_BPPT2
JK4G18_441PC181E_5,441PC181E,441PC181E,441PC181E_LTE_BPPT2
JK4G18_441PC181E_6,441PC181E,441PC181E,441PC181E_LTE_BPPT2
JK4G18_MC4412156E_5,MC3412156G_CO,MC4412156E,MC4412156E_LTE_AA_KALI_PASIR
JK4G18_MC4412156E_6,MC3412156G_C2,MC4412156E,MC4412156E_LTE_AA_KALI_PASIR
JK4G18_SH4431844EA_4,SH4431844EA,SH4431844EA,SH4431844EA_LTE_POLE_MK3M_DENPASAR_3
JK4G18_SH4431844EA_5,SH4431844EA,SH4431844EA,SH4431844EA_LTE_POLE_MK3M_DENPASAR_3
JK4G18_SH4431844EA_6,SH4431844EA,SH4431844EA,SH4431844EA_LTE_POLE_MK3M_DENPASAR_3
JK4G18_SH4431849EB_4,SH4431849EB,SH4431849EB,SH4431849EB_LTE_POLE_MK4S1_KARANG_ASEM
JK4G18_SH4431849EB_5,SH4431849EB,SH4431849EB,SH4431849EB_LTE_POLE_MK4S1_KARANG_ASEM
JK4G18_SH4431849EB_6,SH4431849EB,SH4431849EB,SH4431849EB_LTE_POLE_MK4S1_KARANG_ASEM
JK4G18_441PL281E_6,441PL281E_CO,441PL281E,441PL281E_LTE_APARTEMENT_18
JK4G18_441PL281E_4,441PL281E_CO,441PL281E,441PL281E_LTE_APARTEMENT_18
JK4G18_441PL486E_4,341PL486G_CO,441PL486E,441PL486E_LTE_LKPP
JK4G18_441PL281E_5,441PL281E_CO,441PL281E,441PL281E_LTE_APARTEMENT_18
JK4G18_SH4431854E_5,SH4431854E,SH4431854E,SH4431854E_LTE_POLE_R3M_HIGH_SCOPE
JK4G18_SH4431854E_4,SH4431854E,SH4431854E,SH4431854E_LTE_POLE_R3M_HIGH_SCOPE
JK4G18_SH4431854E_6,SH4431854E,SH4431854E,SH4431854E_LTE_POLE_R3M_HIGH_SCOPE
JK4G18_443PC500E_5,443PC500E_CO,443PC500E,443PC500E_LTE_APARTTN_RASUNA_2
JK4G18_443PC295E_4,443PC295E_CO,443PC295E,443PC295E_LTE_APTTMNRSN
JK4G18_443PC295E_5,443PC295E_CO,443PC295E,443PC295E_LTE_APTTMNRSN
JK4G18_443PC295E_6,443PC295E_CO,443PC295E,443PC295E_LTE_APTTMNRSN
JK4G18_443PC500E_4,443PC500E_CO,443PC500E,443PC500E_LTE_APARTTN_RASUNA_2
JK4G18_443PC500E_6,443PC500E_CO,443PC500E,443PC500E_LTE_APARTTN_RASUNA_2
JK4G18_SH4431855E_5,SH3431855G_CO,SH4431855E,SH4431855E_LTE_POLE_R4S1_CASABLANCA
JK4G18_4435006E_5,4435006E,4435006E,4435006E_LTE_GUNTUR
JK4G18_4435006E_6,4435006E,4435006E,4435006E_LTE_GUNTUR
JK4G18_443PC277E_5,443PC277E_CO,443PC277E,443PC277E_LTE_APARTEMEN_TAMAN_RASUNA_I
JK4G18_441PL018E_5,341PL018G_CO,441PL018E,441PL018E_LTE_APT_TMN_RASUNA_TWR_15_16_17
JK4G18_441PL007E_4,341PL007G_CO,441PL007E,441PL007E_LTE_APT_TMN_RASUNA_TWR_6_10_14
JK4G18_441PL007E_5,341PL007G_CO,441PL007E,441PL007E_LTE_APT_TMN_RASUNA_TWR_6_10_14
JK4G18_441PL007E_6,341PL007G_CO,441PL007E,441PL007E_LTE_APT_TMN_RASUNA_TWR_6_10_14
JK4G18_441PL018E_4,341PL018G_CO,441PL018E,441PL018E_LTE_APT_TMN_RASUNA_TWR_15_16_17
JK4G18_441PL018E_6,341PL018G_CO,441PL018E,441PL018E_LTE_APT_TMN_RASUNA_TWR_15_16_17
JK4G18_443PC277E_4,443PC277E_CO,443PC277E,443PC277E_LTE_APARTEMEN_TAMAN_RASUNA_I
JK4G18_443PC277E_6,443PC277E_CO,443PC277E,443PC277E_LTE_APARTEMEN_TAMAN_RASUNA_I
JK4G18_SH4431357E_6,SH4431357E,SH4431357E,SH4431357E_LTE_SISINGAMANGARAJA_GUNUNG
JK4G18_SH4431357E_4,SH4431357E,SH4431357E,SH4431357E_LTE_SISINGAMANGARAJA_GUNUNG
JK4G18_SH4431441E_4,SH4431441E,SH4431441E,SH4431441E_LTE_HALTE_BUNDERAN_SENAYAN
JK4G18_SH4431441E_5,SH4431441E,SH4431441E,SH4431441E_LTE_HALTE_BUNDERAN_SENAYAN
JK4G18_SH4431441E_6,SH4431441E,SH4431441E,SH4431441E_LTE_HALTE_BUNDERAN_SENAYAN
JK4G18_441PX566E_4,341PX566G_CO,441PX566E,441PX566E_LTE_ST_SENAYAN
JK4G18_441PX566E_5,341PX566G_CO,441PX566E,441PX566E_LTE_ST_SENAYAN
JK4G18_441PX566E_6,341PX566G_CO,441PX566E,441PX566E_LTE_ST_SENAYAN
JK4G18_443PC007E_4,443PC007E,443PC007E,443PC007E_LTE_PSRYABLKM
JK4G18_4431388E_4,4431388E,4431388E,4431388E_LTE_SULTAN_ISKANDARSYAH_I_SELONG
JK4G18_4431388E_5,4431388E,4431388E,4431388E_LTE_SULTAN_ISKANDARSYAH_I_SELONG
JK4G18_4431388E_6,4431388E,4431388E,4431388E_LTE_SULTAN_ISKANDARSYAH_I_SELONG
JK4G18_441PX252E_4,441PX252E,441PX252E,441PX252E_LTE_GEDUNG_BARU_KEMENTERIAN_PU
JK4G18_441PX252E_5,441PX252E,441PX252E,441PX252E_LTE_GEDUNG_BARU_KEMENTERIAN_PU
JK4G18_441PX252E_24_P2M,441PX252E,441PX252E,441PX252E_LTE_GEDUNG_BARU_KEMENTERIAN_PU
JK4G18_441PX910E_4,341PX910G_CO,441PX910E,441PX910E_LTE_GEDUNG_PAJAK_SUDIRMAN
JK4G18_441PX558E_4,341PX558G_CO,441PX558E,441PX558E_LTE_TUNNEL_HI_SETIABUDI
JK4G18_441PX558E_5,341PX558G_CO,441PX558E,441PX558E_LTE_TUNNEL_HI_SETIABUDI
JK4G18_441PX558E_6,341PX558G_CO,441PX558E,441PX558E_LTE_TUNNEL_HI_SETIABUDI
JK4G18_441PX558E_14,341PX558G_CO,441PX558E,441PX558E_LTE_TUNNEL_HI_SETIABUDI
JK4G18_441PX565E_4,341PX565G_CO,441PX565E,441PX565E_LTE_ST_ISTORA
JK4G18_441PX565E_5,341PX565G_CO,441PX565E,441PX565E_LTE_ST_ISTORA
JK4G18_441PX565E_6,341PX565G_CO,441PX565E,441PX565E_LTE_ST_ISTORA
JK4G18_441PX910E_14_M,341PX910G_CO,441PX910E,441PX910E_LTE_GEDUNG_PAJAK_SUDIRMAN
JK4G18_SH4431974E_5,SH4431974E,SH4431974E,SH4431974E_LTE_KEBAYORAN_CINIRU
JK4G18_SH4431390E_4,SH4431390E,SH4431390E,SH4431390E_LTE_CIOMAS_IV_KEBAYORAN_BARU
JK4G18_SH4431390E_5,SH4431390E,SH4431390E,SH4431390E_LTE_CIOMAS_IV_KEBAYORAN_BARU
JK4G18_SH4431390E_6,SH4431390E,SH4431390E,SH4431390E_LTE_CIOMAS_IV_KEBAYORAN_BARU
JK4G18_SH4431503E_4,SH4431503E,SH4431503E,SH4431503E_LTE_TAMAN_GUNAWARMAN_TIMUR_JAK_SEL
JK4G18_SH4431503E_5,SH4431503E,SH4431503E,SH4431503E_LTE_TAMAN_GUNAWARMAN_TIMUR_JAK_SEL
JK4G18_SH4431503E_6,SH4431503E,SH4431503E,SH4431503E_LTE_TAMAN_GUNAWARMAN_TIMUR_JAK_SEL
JK4G18_SH4431974E_4,SH4431974E,SH4431974E,SH4431974E_LTE_KEBAYORAN_CINIRU
JK4G18_SH4431974E_6,SH4431974E,SH4431974E,SH4431974E_LTE_KEBAYORAN_CINIRU
JK4G18_443PL448E_24_P2M,443PL448E,443PL448E,443PL448E_LTE_PASAR_SANTA
JK4G18_SH4431501E_5,SH4431501E,SH4431501E,SH4431501E_LTE_PASAR_SANTA
JK4G18_SH4431501E_4,SH4431501E,SH4431501E,SH4431501E_LTE_PASAR_SANTA
JK4G18_SH4431501E_6,SH4431501E,SH4431501E,SH4431501E_LTE_PASAR_SANTA
JK4G18_443PL448E_4,443PL448E,443PL448E,443PL448E_LTE_PASAR_SANTA
JK4G18_443PL448E_25_P2M,443PL448E,443PL448E,443PL448E_LTE_PASAR_SANTA
JK4G18_443PL448E_26_P2M,443PL448E,443PL448E,443PL448E_LTE_PASAR_SANTA
JK4G21_4435568E21_17,4435568E_BB,4435568E,4435568E_LTE_CIAWI_BLOK_S
JK4G21_4435158E21_7,5158G_CO,4435158E,4435158E_LTE_WIJAYA_TIMUR
JK4G21_4435158E21_17_M,5158G_CO,4435158E,4435158E_LTE_WIJAYA_TIMUR
JK4G18_441PX559E_5,341PX559G_CO,441PX559E,441PX559E_LTE_TUNNEL_SETIABUDI_ISTORA
JK4G18_SH4431383E_5,SH4431383E,SH4431383E,SH4431383E_LTE_WIDYA_CHANDRA
JK4G18_SH4424783E_5,SH4424783E,SH4424783E,SH4424783E_LTE_SENTRA_PLAZA_SUDIRMAN
JK4G18_SH4424783E_6,SH4424783E,SH4424783E,SH4424783E_LTE_SENTRA_PLAZA_SUDIRMAN
JK4G18_SH4431383E_4,SH4431383E,SH4431383E,SH4431383E_LTE_WIDYA_CHANDRA
JK4G18_SH4431383E_6,SH4431383E,SH4431383E,SH4431383E_LTE_WIDYA_CHANDRA
JK4G18_441PX559E_4,341PX559G_CO,441PX559E,441PX559E_LTE_TUNNEL_SETIABUDI_ISTORA
JK4G18_441PX559E_6,341PX559G_CO,441PX559E,441PX559E_LTE_TUNNEL_SETIABUDI_ISTORA
JK4G18_441PX559E_14,341PX559G_CO,441PX559E,441PX559E_LTE_TUNNEL_SETIABUDI_ISTORA
JK4G18_441PX564E_4,341PX564G_CO,441PX564E,441PX564E_LTE_ST_BENDUNGAN_HILIR
JK4G18_SH4424783E_4,SH4424783E,SH4424783E,SH4424783E_LTE_SENTRA_PLAZA_SUDIRMAN
JK4G18_441PX564E_5,341PX564G_CO,441PX564E,441PX564E_LTE_ST_BENDUNGAN_HILIR
JK4G18_441PX564E_6,341PX564G_CO,441PX564E,441PX564E_LTE_ST_BENDUNGAN_HILIR
JK4G18_SH4424747E_4,SH4424747E,SH4424747E,SH4424747E_LTE_DUKU_PINGGIRAN_TANAH_ABANG
JK4G18_SH4424747E_5,SH4424747E,SH4424747E,SH4424747E_LTE_DUKU_PINGGIRAN_TANAH_ABANG
JK4G18_SH4424747E_6,SH4424747E,SH4424747E,SH4424747E_LTE_DUKU_PINGGIRAN_TANAH_ABANG
JK4G18_SH4424912E_4,SH4424912E,SH4424912E,SH4424912E_LTE_JALAN_TELUK_BETUNG
JK4G18_SH4424912E_5,SH4424912E,SH4424912E,SH4424912E_LTE_JALAN_TELUK_BETUNG
JK4G18_SH4424912E_6,SH4424912E,SH4424912E,SH4424912E_LTE_JALAN_TELUK_BETUNG
JK4G18_441PX562E_4,341PX562G_CO,441PX562E,441PX562E_LTE_ST_DUKUH_ATAS
JK4G18_441PX562E_5,341PX562G_CO,441PX562E,441PX562E_LTE_ST_DUKUH_ATAS
JK4G18_441PX562E_6,341PX562G_CO,441PX562E,441PX562E_LTE_ST_DUKUH_ATAS
JK4G18_442PC823E_14,PC823G_CO,442PC823E,442PC823E_LTE_GRAND_INDONESIA
JK4G18_442PC823E_15,PC823G_CO,442PC823E,442PC823E_LTE_GRAND_INDONESIA
JK4G18_442PC823E_24_M,PC823G_CO,442PC823E,442PC823E_LTE_GRAND_INDONESIA
JK4G18_442PC130E_4,442PC130E,442PC130E,442PC130E_LTE_MAYAPADA
JK4G18_441PL535E_6,341PL535G_CO,441PL535E,441PL535E_LTE_MILLENNIUM_CENTENNIAL_CENTER
JK4G18_441PL328E_4,341PL328G_CO,441PL328E,441PL328E_LTE_WTC_3
JK4G18_441PL328E_5,341PL328G_CO,441PL328E,441PL328E_LTE_WTC_3
JK4G18_441PL328E_14_M,341PL328G_CO,441PL328E,441PL328E_LTE_WTC_3
JK4G18_441PL328E_15_M,341PL328G_CO,441PL328E,441PL328E_LTE_WTC_3
JK4G18_441PL535E_4,341PL535G_CO,441PL535E,441PL535E_LTE_MILLENNIUM_CENTENNIAL_CENTER
JK4G18_441PL535E_5,341PL535G_CO,441PL535E,441PL535E_LTE_MILLENNIUM_CENTENNIAL_CENTER
JK4G18_441PL535E_14_M,341PL535G_CO,441PL535E,441PL535E_LTE_MILLENNIUM_CENTENNIAL_CENTER
JK4G18_441PL535E_15_M,341PL535G_CO,441PL535E,441PL535E_LTE_MILLENNIUM_CENTENNIAL_CENTER
JK4G18_441PL535E_16_M,341PL535G_CO,441PL535E,441PL535E_LTE_MILLENNIUM_CENTENNIAL_CENTER
JK4G18_441PL261E_4,341PL261G_CO,441PL261E,441PL261E_LTE_HOTEL_THE_RADJA_TENDEAN
JK4G18_SH4431961E_4,SH4431961E,SH4431961E,SH4431961E_LTE_PONDOK_KARYA
JK4G18_SH4431961E_5,SH4431961E,SH4431961E,SH4431961E_LTE_PONDOK_KARYA
JK4G18_SH4431961E_6,SH4431961E,SH4431961E,SH4431961E_LTE_PONDOK_KARYA
JK4G18_441PL261E_14_M,341PL261G_CO,441PL261E,441PL261E_LTE_HOTEL_THE_RADJA_TENDEAN
JK4G21_4435507E21_7,5507G_CO,4435507E,4435507E_LTE_PONDOKKARYA
JK4G21_4435507E21_8,5507G_CO,4435507E,4435507E_LTE_PONDOKKARYA
JK4G21_4435507E21_9,5507G_C2,4435507E,4435507E_LTE_PONDOKKARYA
JK4G21_4435507E21_17_M,5507G_CO,4435507E,4435507E_LTE_PONDOKKARYA
JK4G21_4435507E21_18_M,5507G_CO,4435507E,4435507E_LTE_PONDOKKARYA
JK4G21_4435507E21_19_M,5507G_C2,4435507E,4435507E_LTE_PONDOKKARYA
JK4G18_SH4431788E_4,SH4431788E,SH4431788E,SH4431788E_LTE_BEK_MURAD_KARET
JK4G18_SH4431788E_5,SH4431788E,SH4431788E,SH4431788E_LTE_BEK_MURAD_KARET
JK4G18_SH4431788E_6,SH4431788E,SH4431788E,SH4431788E_LTE_BEK_MURAD_KARET
JK4G18_441PX563E_6,341PX563G_CO,441PX563E,441PX563E_LTE_ST_SETIA_BUDI
JK4G18_441PX560E_4,341PX560G_CO,441PX560E,441PX560E_LTE_TUNNEL_ISTORA_SENAYAN
JK4G18_441PX560E_5,341PX560G_CO,441PX560E,441PX560E_LTE_TUNNEL_ISTORA_SENAYAN
JK4G18_441PX563E_4,341PX563G_CO,441PX563E,441PX563E_LTE_ST_SETIA_BUDI
JK4G18_441PX563E_5,341PX563G_CO,441PX563E,441PX563E_LTE_ST_SETIA_BUDI
JK4G18_441PC243E_6,341PC243G_CO,441PC243E,441PC243E_LTE_BLAGIORES
JK4G18_SH4431849E_4,SH4431849E,SH4431849E,SH4431849E_LTE_POLE_MK4M
JK4G18_SH4431846E_4,SH4431846E,SH4431846E,SH4431846E_LTE_POLE_MK1M_GRAHA_XL
JK4G18_441PL079E_4,341PL079G_CO,441PL079E,441PL079E_LTE_SOPO_DEL
JK4G18_441PL079E_5,341PL079G_CO,441PL079E,441PL079E_LTE_SOPO_DEL
JK4G18_441PL079E_6,341PL079G_CO,441PL079E,441PL079E_LTE_SOPO_DEL
JK4G18_441PL079E_14_M,341PL079G_CO,441PL079E,441PL079E_LTE_SOPO_DEL
JK4G18_441PL079E_15_M,341PL079G_CO,441PL079E,441PL079E_LTE_SOPO_DEL
JK4G18_441PL079E_16_M,341PL079G_CO,441PL079E,441PL079E_LTE_SOPO_DEL
JK4G18_441PC243E_4,341PC243G_CO,441PC243E,441PC243E_LTE_BLAGIORES
JK4G18_441PC243E_5,341PC243G_CO,441PC243E,441PC243E_LTE_BLAGIORES
JK4G18_SH4431853E_4,SH3431853G_CO,SH4431853E,SH4431853E_LTE_POLE_R2M_CENTRIS
JK4G18_SH4431853E_5,SH3431853G_CO,SH4431853E,SH4431853E_LTE_POLE_R2M_CENTRIS
JK4G18_SH4431853E_6,SH3431853G_CO,SH4431853E,SH4431853E_LTE_POLE_R2M_CENTRIS
JK4G18_SH4431852EC_5,SH3431852GC_CO,SH4431852EC,SH4431852EC_LTE_POLE_R1S2_FOURSEASON
JK4G18_SH4424780E_5,SH4424780E,SH4424780E,SH4424780E_LTE_GEMBIRA_SETIABUDI
JK4G18_SH4424780E_4,SH4424780E,SH4424780E,SH4424780E_LTE_GEMBIRA_SETIABUDI
JK4G18_SH4424780E_6,SH4424780E,SH4424780E,SH4424780E_LTE_GEMBIRA_SETIABUDI
JK4G18_SH4431852EC_4,SH3431852GC_CO,SH4431852EC,SH4431852EC_LTE_POLE_R1S2_FOURSEASON
JK4G18_SH4431852EC_6,SH3431852GC_CO,SH4431852EC,SH4431852EC_LTE_POLE_R1S2_FOURSEASON
JK4G18_SH4431853EB_4,SH4431853EB,SH4431853EB,SH4431853EB_LTE_POLE_R2S1_KARBELLA
JK4G18_SH4431853EB_5,SH4431853EB,SH4431853EB,SH4431853EB_LTE_POLE_R2S1_KARBELLA
JK4G18_SH4431853EB_6,SH4431853EB,SH4431853EB,SH4431853EB_LTE_POLE_R2S1_KARBELLA
JK4G18_MC4413898E_5,MC4413898E,MC4413898E,MC4413898E_LTE_LEMBANG_MENTENG_RELOCATION
JK4G18_SH4431852EA_4,SH3431852GA_CO,SH4431852EA,SH4431852EA_LTE_POLE_R1M_KED_IRAN
JK4G18_SH4431852EA_5,SH3431852GA_CO,SH4431852EA,SH4431852EA_LTE_POLE_R1M_KED_IRAN
JK4G18_SH4431852EA_6,SH3431852GA_CO,SH4431852EA,SH4431852EA_LTE_POLE_R1M_KED_IRAN
JK4G18_MC4413898E_4,MC4413898E,MC4413898E,MC4413898E_LTE_LEMBANG_MENTENG_RELOCATION
JK4G18_MC4413898E_6,MC4413898E,MC4413898E,MC4413898E_LTE_LEMBANG_MENTENG_RELOCATION
JK4G18_443PC189E_16_M,PC189G_CO,443PC189E,443PC189E_LTE_BANK_MEGA
JK4G18_443PC189E_4,PC189G_CO,443PC189E,443PC189E_LTE_BANK_MEGA
JK4G18_MC4431823E_4,MC3431823G_CO,MC4431823E,MC4431823E_LTE_POLE_PINTU_KUNINGAN_2
JK4G18_MC4431823E_5,MC3431823G_CO,MC4431823E,MC4431823E_LTE_POLE_PINTU_KUNINGAN_2
JK4G18_MC4431823E_6,MC3431823G_CO,MC4431823E,MC4431823E_LTE_POLE_PINTU_KUNINGAN_2
JK4G18_441PC797E_4,441PC797E,441PC797E,441PC797E_LTE_DEPINDUSTRI
JK4G18_441PC797E_5,441PC797E,441PC797E,441PC797E_LTE_DEPINDUSTRI
JK4G18_441PC797E_6,441PC797E,441PC797E,441PC797E_LTE_DEPINDUSTRI
JK4G18_443PC189E_5,PC189G_CO,443PC189E,443PC189E_LTE_BANK_MEGA
JK4G18_443PC189E_6,PC189G_CO,443PC189E,443PC189E_LTE_BANK_MEGA
JK4G18_443PC189E_24,PC189G_C2,443PC189E,443PC189E_LTE_BANK_MEGA
JK4G18_443PC189E_34_M,PC189G_C2,443PC189E,443PC189E_LTE_BANK_MEGA
JK4G18_4431299E_5,3411299G_CO,4431299E,4431299E_LTE_MAMPANG_TIMUR
JK4G18_MC4431772E_4,MC3431772G_CO,MC4431772E,MC4431772E_LTE_MAMPANG_PRAPATAN_IV_KUNINGAN
JK4G18_MC4431772E_5,MC3431772G_CO,MC4431772E,MC4431772E_LTE_MAMPANG_PRAPATAN_IV_KUNINGAN
JK4G21_MC4431772E21_9,MC3431772G_CO,MC4431772E,MC4431772E_LTE_MAMPANG_PRAPATAN_IV_KUNINGAN
JK4G21_MC4431772E21_19_M,MC3431772G_CO,MC4431772E,MC4431772E_LTE_MAMPANG_PRAPATAN_IV_KUNINGAN
JK4G18_441PC977E_4,441PC977E,441PC977E,441PC977E_LTE_RS_MEDISTRA
JK4G18_441PC977E_5,441PC977E,441PC977E,441PC977E_LTE_RS_MEDISTRA
JK4G18_4431299E_4,3411299G_CO,4431299E,4431299E_LTE_MAMPANG_TIMUR
JK4G18_4431299E_6,3411299G_CO,4431299E,4431299E_LTE_MAMPANG_TIMUR
JK4G18_441PC210E_4,441PC210E,441PC210E,441PC210E_LTE_HOTEL_SANTIKA
JK4G18_441PL057E_4,341PL057G_CO,441PL057E,441PL057E_LTE_MENARA_BNI
JK4G18_4425721E_5,5721G_CO,4425721E,4425721E_LTE_TAMAN_PETAMBURAN
JK4G18_4425721E_6,5721G_C2,4425721E,4425721E_LTE_TAMAN_PETAMBURAN
JK4G18_441PL057E_5,341PL057G_CO,441PL057E,441PL057E_LTE_MENARA_BNI
